time	V(vout)	V(vout2)
2.673347769531717e-004	4.994525e+000	4.990564e+000
2.673680215625374e-004	4.994529e+000	4.992325e+000
2.674012661719030e-004	4.994533e+000	4.994616e+000
2.674345107812687e-004	4.994538e+000	4.997438e+000
2.674677553906343e-004	4.994543e+000	5.000791e+000
2.675010000000000e-004	4.994548e+000	5.004675e+000
2.675017500000001e-004	4.994548e+000	5.004769e+000
2.675017750000001e-004	4.994548e+000	5.004772e+000
2.675018250000001e-004	4.994548e+000	5.004778e+000
2.675018265625001e-004	4.994548e+000	5.004779e+000
2.675020000000000e-004	4.994548e+000	5.004800e+000
2.675365589453045e-004	4.994554e+000	5.008518e+000
2.675711178906089e-004	4.994561e+000	5.011708e+000
2.676056768359134e-004	4.994568e+000	5.014369e+000
2.676402357812179e-004	4.994575e+000	5.016501e+000
2.676747947265224e-004	4.994582e+000	5.018105e+000
2.677093536718268e-004	4.994590e+000	5.019181e+000
2.677439126171313e-004	4.994598e+000	5.019728e+000
2.677580800000563e-004	4.994601e+000	5.019855e+000
2.677864147659065e-004	4.994608e+000	5.019322e+000
2.678866609365995e-004	4.994635e+000	5.014824e+000
2.680000000000000e-004	4.994669e+000	5.003899e+000
2.680001250000000e-004	4.994669e+000	5.003883e+000
2.680001750000000e-004	4.994669e+000	5.003877e+000
2.680002750000000e-004	4.994669e+000	5.003864e+000
2.680002781250000e-004	4.994669e+000	5.003864e+000
2.680010000000000e-004	4.994669e+000	5.003774e+000
2.680397553906280e-004	4.994682e+000	4.999712e+000
2.680785107812560e-004	4.994694e+000	4.996297e+000
2.681172661718841e-004	4.994708e+000	4.993530e+000
2.681560215625121e-004	4.994721e+000	4.991411e+000
2.681947769531401e-004	4.994735e+000	4.989938e+000
2.682335323437682e-004	4.994749e+000	4.989114e+000
2.682722877343962e-004	4.994764e+000	4.988936e+000
2.683282877344001e-004	4.994786e+000	4.990753e+000
2.683529609152001e-004	4.994796e+000	4.991847e+000
2.683776340960001e-004	4.994806e+000	4.993255e+000
2.684023072768001e-004	4.994816e+000	4.994975e+000
2.684269804576000e-004	4.994826e+000	4.997008e+000
2.684516536384000e-004	4.994837e+000	4.999354e+000
2.684763268192000e-004	4.994847e+000	5.002013e+000
2.685010000000000e-004	4.994858e+000	5.004984e+000
2.685017500000000e-004	4.994858e+000	5.005079e+000
2.685017750000000e-004	4.994858e+000	5.005082e+000
2.685018250000001e-004	4.994858e+000	5.005088e+000
2.685018265625001e-004	4.994858e+000	5.005088e+000
2.685020000000000e-004	4.994858e+000	5.005110e+000
2.685365589453045e-004	4.994874e+000	5.008837e+000
2.685711178906089e-004	4.994890e+000	5.012036e+000
2.686056768359134e-004	4.994906e+000	5.014706e+000
2.686402357812179e-004	4.994922e+000	5.016847e+000
2.686747947265223e-004	4.994938e+000	5.018460e+000
2.687093536718268e-004	4.994954e+000	5.019545e+000
2.687439126171312e-004	4.994971e+000	5.020101e+000
2.687580800000563e-004	4.994977e+000	5.020231e+000
2.687864147659064e-004	4.994992e+000	5.019705e+000
2.688866609365995e-004	4.995043e+000	5.015231e+000
2.690000000000000e-004	4.995103e+000	5.004332e+000
2.690001250000000e-004	4.995103e+000	5.004316e+000
2.690001750000000e-004	4.995103e+000	5.004310e+000
2.690002750000000e-004	4.995103e+000	5.004297e+000
2.690002781250000e-004	4.995103e+000	5.004297e+000
2.690010000000000e-004	4.995103e+000	5.004207e+000
2.690397553906344e-004	4.995124e+000	5.000154e+000
2.690785107812688e-004	4.995146e+000	4.996748e+000
2.691172661719031e-004	4.995167e+000	4.993989e+000
2.691560215625375e-004	4.995189e+000	4.991878e+000
2.691947769531719e-004	4.995211e+000	4.990414e+000
2.692335323438063e-004	4.995233e+000	4.989597e+000
2.692722877344406e-004	4.995256e+000	4.989427e+000
2.693282877344446e-004	4.995289e+000	4.991255e+000
2.693529609152382e-004	4.995304e+000	4.992355e+000
2.693776340960318e-004	4.995319e+000	4.993767e+000
2.694023072768255e-004	4.995333e+000	4.995492e+000
2.694269804576191e-004	4.995348e+000	4.997530e+000
2.694516536384127e-004	4.995363e+000	4.999880e+000
2.694763268192064e-004	4.995379e+000	5.002543e+000
2.695010000000000e-004	4.995394e+000	5.005519e+000
2.695017500000001e-004	4.995395e+000	5.005614e+000
2.695017750000001e-004	4.995395e+000	5.005617e+000
2.695018250000001e-004	4.995395e+000	5.005623e+000
2.695018265625001e-004	4.995395e+000	5.005623e+000
2.695020000000000e-004	4.995395e+000	5.005645e+000
2.695365589453045e-004	4.995416e+000	5.009379e+000
2.695711178906089e-004	4.995438e+000	5.012583e+000
2.696056768359134e-004	4.995460e+000	5.015259e+000
2.696402357812179e-004	4.995482e+000	5.017407e+000
2.696747947265224e-004	4.995504e+000	5.019025e+000
2.697093536718268e-004	4.995526e+000	5.020116e+000
2.697439126171313e-004	4.995548e+000	5.020677e+000
2.697580800000563e-004	4.995558e+000	5.020810e+000
2.697864147659065e-004	4.995576e+000	5.020288e+000
2.698866609365995e-004	4.995642e+000	5.015830e+000
2.700000000000000e-004	4.995718e+000	5.004946e+000
2.700001250000000e-004	4.995718e+000	5.004930e+000
2.700001750000000e-004	4.995718e+000	5.004924e+000
2.700002750000000e-004	4.995718e+000	5.004912e+000
2.700002781250000e-004	4.995718e+000	5.004911e+000
2.700010000000000e-004	4.995719e+000	5.004821e+000
2.700397553906280e-004	4.995745e+000	5.000773e+000
2.700785107812560e-004	4.995772e+000	4.997373e+000
2.701172661718841e-004	4.995798e+000	4.994619e+000
2.701560215625121e-004	4.995825e+000	4.992513e+000
2.701947769531401e-004	4.995852e+000	4.991053e+000
2.702335323437682e-004	4.995879e+000	4.990241e+000
2.702722877343962e-004	4.995906e+000	4.990076e+000
2.703282877344001e-004	4.995945e+000	4.991910e+000
2.703529609152001e-004	4.995962e+000	4.993012e+000
2.703776340960001e-004	4.995980e+000	4.994427e+000
2.704023072768001e-004	4.995997e+000	4.996154e+000
2.704269804576000e-004	4.996015e+000	4.998194e+000
2.704516536384000e-004	4.996032e+000	5.000547e+000
2.704763268192000e-004	4.996050e+000	5.003213e+000
2.705010000000000e-004	4.996067e+000	5.006191e+000
2.705017500000000e-004	4.996068e+000	5.006286e+000
2.705017750000000e-004	4.996068e+000	5.006289e+000
2.705018250000000e-004	4.996068e+000	5.006295e+000
2.705018265625001e-004	4.996068e+000	5.006295e+000
2.705020000000000e-004	4.996068e+000	5.006317e+000
2.705365589453045e-004	4.996093e+000	5.010054e+000
2.705711178906089e-004	4.996117e+000	5.013262e+000
2.706056768359134e-004	4.996142e+000	5.015941e+000
2.706402357812178e-004	4.996167e+000	5.018091e+000
2.706747947265223e-004	4.996192e+000	5.019712e+000
2.707093536718267e-004	4.996217e+000	5.020805e+000
2.707439126171312e-004	4.996242e+000	5.021369e+000
2.707580800000563e-004	4.996252e+000	5.021502e+000
2.707864147659064e-004	4.996273e+000	5.020983e+000
2.708866609365995e-004	4.996345e+000	5.016531e+000
2.710000000000000e-004	4.996428e+000	5.005654e+000
2.710001250000000e-004	4.996428e+000	5.005638e+000
2.710001750000000e-004	4.996428e+000	5.005632e+000
2.710002750000000e-004	4.996428e+000	5.005620e+000
2.710002781250000e-004	4.996428e+000	5.005619e+000
2.710010000000000e-004	4.996428e+000	5.005529e+000
2.710397553906344e-004	4.996456e+000	5.001483e+000
2.710785107812687e-004	4.996485e+000	4.998084e+000
2.711172661719031e-004	4.996513e+000	4.995332e+000
2.711560215625375e-004	4.996541e+000	4.993227e+000
2.711947769531719e-004	4.996570e+000	4.991769e+000
2.712335323438063e-004	4.996598e+000	4.990958e+000
2.712722877344406e-004	4.996626e+000	4.990794e+000
2.712802877344412e-004	4.996632e+000	4.990938e+000
2.713282877344446e-004	4.996666e+000	4.992630e+000
2.713529609152382e-004	4.996684e+000	4.993733e+000
2.713776340960318e-004	4.996702e+000	4.995148e+000
2.714023072768255e-004	4.996720e+000	4.996876e+000
2.714269804576191e-004	4.996738e+000	4.998917e+000
2.714516536384127e-004	4.996756e+000	5.001270e+000
2.714763268192063e-004	4.996774e+000	5.003936e+000
2.715010000000000e-004	4.996792e+000	5.006915e+000
2.715017500000000e-004	4.996793e+000	5.007009e+000
2.715017750000001e-004	4.996793e+000	5.007012e+000
2.715018250000001e-004	4.996793e+000	5.007019e+000
2.715018265625001e-004	4.996793e+000	5.007019e+000
2.715020000000000e-004	4.996793e+000	5.007041e+000
2.715365589453045e-004	4.996818e+000	5.010777e+000
2.715711178906089e-004	4.996843e+000	5.013985e+000
2.716056768359134e-004	4.996868e+000	5.016664e+000
2.716402357812179e-004	4.996893e+000	5.018815e+000
2.716747947265223e-004	4.996917e+000	5.020436e+000
2.717093536718268e-004	4.996942e+000	5.021529e+000
2.717439126171312e-004	4.996967e+000	5.022093e+000
2.717580800000563e-004	4.996977e+000	5.022226e+000
2.717864147659065e-004	4.996998e+000	5.021707e+000
2.718866609365995e-004	4.997069e+000	5.017254e+000
2.720000000000000e-004	4.997149e+000	5.006374e+000
2.720001250000000e-004	4.997149e+000	5.006359e+000
2.720001750000000e-004	4.997149e+000	5.006352e+000
2.720002750000000e-004	4.997149e+000	5.006340e+000
2.720002781250000e-004	4.997149e+000	5.006340e+000
2.720010000000000e-004	4.997150e+000	5.006249e+000
2.720397553906280e-004	4.997177e+000	5.002203e+000
2.720785107812560e-004	4.997205e+000	4.998803e+000
2.721172661718841e-004	4.997232e+000	4.996049e+000
2.721560215625121e-004	4.997259e+000	4.993943e+000
2.721947769531401e-004	4.997286e+000	4.992484e+000
2.722335323437682e-004	4.997312e+000	4.991671e+000
2.722722877343962e-004	4.997339e+000	4.991506e+000
2.723282877344001e-004	4.997377e+000	4.993339e+000
2.723529609152001e-004	4.997394e+000	4.994440e+000
2.723776340960001e-004	4.997411e+000	4.995855e+000
2.724023072768001e-004	4.997428e+000	4.997582e+000
2.724269804576000e-004	4.997444e+000	4.999621e+000
2.724516536384000e-004	4.997461e+000	5.001973e+000
2.724763268192000e-004	4.997478e+000	5.004638e+000
2.725010000000000e-004	4.997494e+000	5.007616e+000
2.725017500000000e-004	4.997495e+000	5.007710e+000
2.725017750000000e-004	4.997495e+000	5.007713e+000
2.725018250000000e-004	4.997495e+000	5.007719e+000
2.725018265625001e-004	4.997495e+000	5.007720e+000
2.725020000000000e-004	4.997495e+000	5.007741e+000
2.725365589453045e-004	4.997518e+000	5.011476e+000
2.725711178906089e-004	4.997541e+000	5.014682e+000
2.726056768359134e-004	4.997564e+000	5.017359e+000
2.726402357812178e-004	4.997587e+000	5.019507e+000
2.726747947265223e-004	4.997609e+000	5.021126e+000
2.727093536718267e-004	4.997632e+000	5.022217e+000
2.727439126171312e-004	4.997654e+000	5.022778e+000
2.727580800000563e-004	4.997663e+000	5.022911e+000
2.727864147659064e-004	4.997682e+000	5.022388e+000
2.728866609365995e-004	4.997746e+000	5.017929e+000
2.730000000000000e-004	4.997817e+000	5.007040e+000
2.730001250000000e-004	4.997817e+000	5.007024e+000
2.730001750000000e-004	4.997817e+000	5.007018e+000
2.730002750000000e-004	4.997817e+000	5.007006e+000
2.730002781249999e-004	4.997817e+000	5.007005e+000
2.730010000000000e-004	4.997818e+000	5.006916e+000
2.730397553906344e-004	4.997842e+000	5.002865e+000
2.730785107812687e-004	4.997865e+000	4.999462e+000
2.731172661719031e-004	4.997889e+000	4.996705e+000
2.731560215625375e-004	4.997913e+000	4.994595e+000
2.731947769531719e-004	4.997936e+000	4.993132e+000
2.732335323438063e-004	4.997959e+000	4.992316e+000
2.732722877344406e-004	4.997982e+000	4.992147e+000
2.733282877344445e-004	4.998015e+000	4.993975e+000
2.733529609152382e-004	4.998029e+000	4.995075e+000
2.733776340960318e-004	4.998044e+000	4.996486e+000
2.734023072768255e-004	4.998058e+000	4.998211e+000
2.734269804576191e-004	4.998072e+000	5.000248e+000
2.734516536384127e-004	4.998086e+000	5.002597e+000
2.734763268192063e-004	4.998100e+000	5.005259e+000
2.735010000000000e-004	4.998115e+000	5.008234e+000
2.735017500000000e-004	4.998115e+000	5.008328e+000
2.735017750000000e-004	4.998115e+000	5.008332e+000
2.735018250000001e-004	4.998115e+000	5.008338e+000
2.735018265625001e-004	4.998115e+000	5.008338e+000
2.735020000000000e-004	4.998115e+000	5.008360e+000
2.735365589453045e-004	4.998134e+000	5.012091e+000
2.735711178906089e-004	4.998154e+000	5.015293e+000
2.736056768359134e-004	4.998173e+000	5.017967e+000
2.736402357812179e-004	4.998192e+000	5.020111e+000
2.736747947265223e-004	4.998211e+000	5.021727e+000
2.737093536718268e-004	4.998229e+000	5.022813e+000
2.737439126171312e-004	4.998248e+000	5.023371e+000
2.737580800000563e-004	4.998255e+000	5.023501e+000
2.737864147659065e-004	4.998270e+000	5.022976e+000
2.738866609365995e-004	4.998322e+000	5.018504e+000
2.740000000000000e-004	4.998380e+000	5.007602e+000
2.740001250000000e-004	4.998380e+000	5.007586e+000
2.740001750000000e-004	4.998380e+000	5.007580e+000
2.740002750000000e-004	4.998380e+000	5.007567e+000
2.740002781250000e-004	4.998380e+000	5.007567e+000
2.740010000000000e-004	4.998380e+000	5.007477e+000
2.740397553906280e-004	4.998399e+000	5.003422e+000
2.740785107812560e-004	4.998418e+000	5.000014e+000
2.741172661718841e-004	4.998437e+000	4.997252e+000
2.741560215625121e-004	4.998456e+000	4.995138e+000
2.741947769531401e-004	4.998474e+000	4.993670e+000
2.742335323437682e-004	4.998492e+000	4.992849e+000
2.742722877343962e-004	4.998510e+000	4.992674e+000
2.743282877344001e-004	4.998536e+000	4.994495e+000
2.743529609152001e-004	4.998547e+000	4.995591e+000
2.743776340960001e-004	4.998558e+000	4.996999e+000
2.744023072768001e-004	4.998569e+000	4.998720e+000
2.744269804576000e-004	4.998580e+000	5.000754e+000
2.744516536384000e-004	4.998591e+000	5.003100e+000
2.744763268192000e-004	4.998601e+000	5.005759e+000
2.745010000000000e-004	4.998612e+000	5.008730e+000
2.745017500000000e-004	4.998612e+000	5.008825e+000
2.745017750000000e-004	4.998612e+000	5.008828e+000
2.745018250000000e-004	4.998612e+000	5.008834e+000
2.745018265625001e-004	4.998612e+000	5.008834e+000
2.745020000000000e-004	4.998612e+000	5.008856e+000
2.745365589453045e-004	4.998627e+000	5.012583e+000
2.745711178906089e-004	4.998642e+000	5.015780e+000
2.746056768359134e-004	4.998656e+000	5.018448e+000
2.746402357812178e-004	4.998670e+000	5.020588e+000
2.746747947265223e-004	4.998684e+000	5.022199e+000
2.747093536718267e-004	4.998698e+000	5.023280e+000
2.747439126171312e-004	4.998712e+000	5.023833e+000
2.747580800000563e-004	4.998717e+000	5.023962e+000
2.747864147659064e-004	4.998728e+000	5.023433e+000
2.748866609365995e-004	4.998765e+000	5.018946e+000
2.750000000000000e-004	4.998806e+000	5.008028e+000
2.750001250000000e-004	4.998806e+000	5.008012e+000
2.750001750000000e-004	4.998806e+000	5.008006e+000
2.750002750000000e-004	4.998807e+000	5.007993e+000
2.750002781249999e-004	4.998807e+000	5.007993e+000
2.750010000000000e-004	4.998807e+000	5.007903e+000
2.750397553906344e-004	4.998820e+000	5.003842e+000
2.750785107812687e-004	4.998834e+000	5.000428e+000
2.751172661719031e-004	4.998847e+000	4.997661e+000
2.751560215625375e-004	4.998860e+000	4.995541e+000
2.751947769531719e-004	4.998872e+000	4.994067e+000
2.752335323438062e-004	4.998885e+000	4.993240e+000
2.752722877344406e-004	4.998897e+000	4.993060e+000
2.753282877344445e-004	4.998914e+000	4.994872e+000
2.753529609152382e-004	4.998922e+000	4.995964e+000
2.753776340960318e-004	4.998929e+000	4.997369e+000
2.754023072768255e-004	4.998936e+000	4.999087e+000
2.754269804576191e-004	4.998944e+000	5.001117e+000
2.754516536384127e-004	4.998951e+000	5.003459e+000
2.754763268192063e-004	4.998958e+000	5.006114e+000
2.755010000000000e-004	4.998964e+000	5.009082e+000
2.755017500000000e-004	4.998964e+000	5.009176e+000
2.755017750000000e-004	4.998964e+000	5.009179e+000
2.755018250000001e-004	4.998964e+000	5.009185e+000
2.755018265625001e-004	4.998964e+000	5.009186e+000
2.755020000000000e-004	4.998965e+000	5.009208e+000
2.755365589453045e-004	4.998974e+000	5.012929e+000
2.755711178906089e-004	4.998983e+000	5.016121e+000
2.756056768359134e-004	4.998992e+000	5.018784e+000
2.756402357812179e-004	4.999001e+000	5.020918e+000
2.756747947265223e-004	4.999010e+000	5.022524e+000
2.757093536718268e-004	4.999019e+000	5.023600e+000
2.757439126171312e-004	4.999027e+000	5.024148e+000
2.757580800000563e-004	4.999031e+000	5.024275e+000
2.757864147659064e-004	4.999037e+000	5.023741e+000
2.758866609365995e-004	4.999060e+000	5.019239e+000
2.760000000000000e-004	4.999084e+000	5.008304e+000
2.760001250000000e-004	4.999084e+000	5.008288e+000
2.760001750000000e-004	4.999084e+000	5.008282e+000
2.760002750000000e-004	4.999084e+000	5.008269e+000
2.760002781250000e-004	4.999084e+000	5.008269e+000
2.760010000000000e-004	4.999084e+000	5.008179e+000
2.760397553906280e-004	4.999091e+000	5.004112e+000
2.760785107812560e-004	4.999099e+000	5.000692e+000
2.761172661718841e-004	4.999106e+000	4.997920e+000
2.761560215625121e-004	4.999113e+000	4.995793e+000
2.761947769531401e-004	4.999120e+000	4.994314e+000
2.762335323437682e-004	4.999127e+000	4.993481e+000
2.762722877343962e-004	4.999133e+000	4.993296e+000
2.763282877344001e-004	4.999142e+000	4.995099e+000
2.763529609152001e-004	4.999146e+000	4.996188e+000
2.763776340960001e-004	4.999149e+000	4.997589e+000
2.764023072768001e-004	4.999153e+000	4.999303e+000
2.764269804576000e-004	4.999156e+000	5.001329e+000
2.764516536384000e-004	4.999160e+000	5.003668e+000
2.764763268192000e-004	4.999163e+000	5.006320e+000
2.765010000000000e-004	4.999166e+000	5.009284e+000
2.765017500000000e-004	4.999166e+000	5.009377e+000
2.765017750000000e-004	4.999166e+000	5.009380e+000
2.765018250000000e-004	4.999166e+000	5.009387e+000
2.765018265625001e-004	4.999166e+000	5.009387e+000
2.765020000000000e-004	4.999166e+000	5.009408e+000
2.765365589453045e-004	4.999170e+000	5.013124e+000
2.765711178906089e-004	4.999174e+000	5.016312e+000
2.766056768359134e-004	4.999178e+000	5.018970e+000
2.766402357812178e-004	4.999182e+000	5.021099e+000
2.766747947265223e-004	4.999186e+000	5.022700e+000
2.767093536718267e-004	4.999190e+000	5.023771e+000
2.767439126171312e-004	4.999193e+000	5.024314e+000
2.767580800000563e-004	4.999195e+000	5.024438e+000
2.767864147659064e-004	4.999197e+000	5.023901e+000
2.768866609365995e-004	4.999205e+000	5.019385e+000
2.770000000000000e-004	4.999213e+000	5.008433e+000
2.770001250000000e-004	4.999213e+000	5.008417e+000
2.770001750000000e-004	4.999213e+000	5.008411e+000
2.770002749999999e-004	4.999213e+000	5.008398e+000
2.770002781249999e-004	4.999213e+000	5.008398e+000
2.770010000000000e-004	4.999213e+000	5.008307e+000
2.770397553906344e-004	4.999215e+000	5.004236e+000
2.770785107812687e-004	4.999217e+000	5.000811e+000
2.771172661719031e-004	4.999219e+000	4.998032e+000
2.771560215625375e-004	4.999221e+000	4.995901e+000
2.771947769531719e-004	4.999222e+000	4.994416e+000
2.772335323438062e-004	4.999223e+000	4.993578e+000
2.772722877344406e-004	4.999224e+000	4.993386e+000
2.773282877344445e-004	4.999226e+000	4.995183e+000
2.773529609152382e-004	4.999226e+000	4.996268e+000
2.773776340960318e-004	4.999226e+000	4.997666e+000
2.774023072768255e-004	4.999226e+000	4.999376e+000
2.774269804576191e-004	4.999227e+000	5.001399e+000
2.774516536384127e-004	4.999227e+000	5.003735e+000
2.774763268192063e-004	4.999227e+000	5.006383e+000
2.775010000000000e-004	4.999227e+000	5.009344e+000
2.775017500000000e-004	4.999227e+000	5.009438e+000
2.775017750000000e-004	4.999227e+000	5.009440e+000
2.775018250000001e-004	4.999227e+000	5.009447e+000
2.775018265625001e-004	4.999227e+000	5.009447e+000
2.775020000000000e-004	4.999227e+000	5.009469e+000
2.775365589453045e-004	4.999226e+000	5.013180e+000
2.775711178906089e-004	4.999226e+000	5.016363e+000
2.776056768359134e-004	4.999225e+000	5.019016e+000
2.776402357812179e-004	4.999225e+000	5.021141e+000
2.776747947265223e-004	4.999224e+000	5.022737e+000
2.777093536718268e-004	4.999223e+000	5.023804e+000
2.777439126171312e-004	4.999222e+000	5.024342e+000
2.777580800000563e-004	4.999221e+000	5.024465e+000
2.777864147659064e-004	4.999220e+000	5.023924e+000
2.778866609365995e-004	4.999216e+000	5.019395e+000
2.780000000000000e-004	4.999210e+000	5.008430e+000
2.780001250000000e-004	4.999210e+000	5.008414e+000
2.780001750000000e-004	4.999210e+000	5.008408e+000
2.780002750000000e-004	4.999210e+000	5.008395e+000
2.780002781250000e-004	4.999210e+000	5.008395e+000
2.780010000000000e-004	4.999210e+000	5.008304e+000
2.780397553906344e-004	4.999207e+000	5.004227e+000
2.780785107812688e-004	4.999205e+000	5.000798e+000
2.781172661719031e-004	4.999202e+000	4.998015e+000
2.781560215625375e-004	4.999199e+000	4.995879e+000
2.781947769531719e-004	4.999196e+000	4.994389e+000
2.782335323438063e-004	4.999192e+000	4.993547e+000
2.782722877344406e-004	4.999189e+000	4.993351e+000
2.783282877344446e-004	4.999184e+000	4.995141e+000
2.783529609152382e-004	4.999181e+000	4.996223e+000
2.783776340960318e-004	4.999179e+000	4.997618e+000
2.784023072768255e-004	4.999176e+000	4.999326e+000
2.784269804576191e-004	4.999174e+000	5.001346e+000
2.784516536384127e-004	4.999171e+000	5.003679e+000
2.784763268192064e-004	4.999169e+000	5.006325e+000
2.785010000000000e-004	4.999166e+000	5.009283e+000
2.785017500000001e-004	4.999166e+000	5.009377e+000
2.785017750000001e-004	4.999166e+000	5.009380e+000
2.785018250000001e-004	4.999166e+000	5.009386e+000
2.785018265625001e-004	4.999166e+000	5.009386e+000
2.785020000000000e-004	4.999166e+000	5.009408e+000
2.785365589453045e-004	4.999162e+000	5.013116e+000
2.785711178906089e-004	4.999158e+000	5.016294e+000
2.786056768359134e-004	4.999153e+000	5.018944e+000
2.786402357812179e-004	4.999149e+000	5.021066e+000
2.786747947265224e-004	4.999145e+000	5.022658e+000
2.787093536718268e-004	4.999140e+000	5.023721e+000
2.787439126171313e-004	4.999135e+000	5.024256e+000
2.787580800000563e-004	4.999134e+000	5.024378e+000
2.787864147659065e-004	4.999130e+000	5.023833e+000
2.788866609365995e-004	4.999115e+000	5.019295e+000
2.790000000000000e-004	4.999098e+000	5.008318e+000
2.790001250000000e-004	4.999098e+000	5.008303e+000
2.790001750000000e-004	4.999098e+000	5.008296e+000
2.790002750000000e-004	4.999098e+000	5.008284e+000
2.790002781250000e-004	4.999098e+000	5.008284e+000
2.790010000000000e-004	4.999098e+000	5.008193e+000
2.790397553906280e-004	4.999092e+000	5.004113e+000
2.790785107812560e-004	4.999086e+000	5.000679e+000
2.791172661718841e-004	4.999080e+000	4.997893e+000
2.791560215625121e-004	4.999073e+000	4.995753e+000
2.791947769531401e-004	4.999067e+000	4.994261e+000
2.792335323437682e-004	4.999060e+000	4.993415e+000
2.792722877343962e-004	4.999053e+000	4.993216e+000
2.793282877344001e-004	4.999043e+000	4.995001e+000
2.793529609152001e-004	4.999039e+000	4.996081e+000
2.793776340960001e-004	4.999035e+000	4.997474e+000
2.794023072768001e-004	4.999030e+000	4.999180e+000
2.794269804576000e-004	4.999025e+000	5.001198e+000
2.794516536384000e-004	4.999021e+000	5.003529e+000
2.794763268192000e-004	4.999016e+000	5.006173e+000
2.795010000000000e-004	4.999012e+000	5.009129e+000
2.795017500000000e-004	4.999011e+000	5.009223e+000
2.795017750000000e-004	4.999011e+000	5.009225e+000
2.795018250000000e-004	4.999011e+000	5.009232e+000
2.795018265625001e-004	4.999011e+000	5.009232e+000
2.795020000000000e-004	4.999011e+000	5.009254e+000
2.795365589453045e-004	4.999005e+000	5.012959e+000
2.795711178906089e-004	4.998998e+000	5.016135e+000
2.796056768359134e-004	4.998991e+000	5.018783e+000
2.796402357812179e-004	4.998984e+000	5.020901e+000
2.796747947265223e-004	4.998977e+000	5.022491e+000
2.797093536718267e-004	4.998970e+000	5.023552e+000
2.797439126171312e-004	4.998963e+000	5.024084e+000
2.797580800000563e-004	4.998960e+000	5.024204e+000
2.797864147659064e-004	4.998954e+000	5.023658e+000
2.798866609365995e-004	4.998933e+000	5.019113e+000
2.800000000000000e-004	4.998909e+000	5.008129e+000
2.800001250000000e-004	4.998909e+000	5.008113e+000
2.800001750000000e-004	4.998909e+000	5.008107e+000
2.800002750000000e-004	4.998909e+000	5.008094e+000
2.800002781250000e-004	4.998909e+000	5.008094e+000
2.800010000000000e-004	4.998909e+000	5.008004e+000
2.800397553906344e-004	4.998900e+000	5.003921e+000
2.800785107812688e-004	4.998891e+000	5.000485e+000
2.801172661719031e-004	4.998883e+000	4.997696e+000
2.801560215625375e-004	4.998874e+000	4.995554e+000
2.801947769531719e-004	4.998865e+000	4.994059e+000
2.802335323438063e-004	4.998856e+000	4.993211e+000
2.802722877344406e-004	4.998847e+000	4.993011e+000
2.803282877344446e-004	4.998835e+000	4.994792e+000
2.803529609152382e-004	4.998829e+000	4.995872e+000
2.803776340960318e-004	4.998823e+000	4.997264e+000
2.804023072768255e-004	4.998817e+000	4.998968e+000
2.804269804576191e-004	4.998812e+000	5.000985e+000
2.804516536384127e-004	4.998806e+000	5.003315e+000
2.804763268192063e-004	4.998800e+000	5.005957e+000
2.805010000000000e-004	4.998794e+000	5.008912e+000
2.805017500000000e-004	4.998794e+000	5.009006e+000
2.805017750000001e-004	4.998794e+000	5.009008e+000
2.805018250000001e-004	4.998794e+000	5.009015e+000
2.805018265625001e-004	4.998794e+000	5.009015e+000
2.805020000000000e-004	4.998794e+000	5.009037e+000
2.805020221484375e-004	4.998794e+000	5.009039e+000
2.805365779296795e-004	4.998785e+000	5.012742e+000
2.805711337109214e-004	4.998777e+000	5.015916e+000
2.806056894921634e-004	4.998769e+000	5.018561e+000
2.806402452734053e-004	4.998760e+000	5.020678e+000
2.806748010546473e-004	4.998752e+000	5.022266e+000
2.807093568358893e-004	4.998744e+000	5.023326e+000
2.807439126171312e-004	4.998735e+000	5.023857e+000
2.807580800000563e-004	4.998732e+000	5.023976e+000
2.807864147659065e-004	4.998725e+000	5.023429e+000
2.808866609365995e-004	4.998700e+000	5.018880e+000
2.810000000000000e-004	4.998672e+000	5.007893e+000
2.810001250000000e-004	4.998672e+000	5.007877e+000
2.810001750000000e-004	4.998672e+000	5.007871e+000
2.810002750000000e-004	4.998672e+000	5.007858e+000
2.810002781250000e-004	4.998672e+000	5.007858e+000
2.810010000000000e-004	4.998672e+000	5.007767e+000
2.810397553906280e-004	4.998662e+000	5.003683e+000
2.810785107812560e-004	4.998652e+000	5.000246e+000
2.811172661718841e-004	4.998642e+000	4.997456e+000
2.811560215625121e-004	4.998632e+000	4.995313e+000
2.811947769531401e-004	4.998622e+000	4.993817e+000
2.812335323437682e-004	4.998613e+000	4.992968e+000
2.812722877343962e-004	4.998603e+000	4.992766e+000
2.813282877344001e-004	4.998589e+000	4.994547e+000
2.813529609152001e-004	4.998582e+000	4.995626e+000
2.813776340960001e-004	4.998576e+000	4.997017e+000
2.814023072768001e-004	4.998570e+000	4.998721e+000
2.814269804576000e-004	4.998563e+000	5.000737e+000
2.814516536384000e-004	4.998557e+000	5.003067e+000
2.814763268192000e-004	4.998551e+000	5.005709e+000
2.815010000000000e-004	4.998545e+000	5.008663e+000
2.815017500000000e-004	4.998545e+000	5.008757e+000
2.815017750000000e-004	4.998545e+000	5.008760e+000
2.815018250000000e-004	4.998545e+000	5.008766e+000
2.815018265625001e-004	4.998545e+000	5.008766e+000
2.815020000000000e-004	4.998544e+000	5.008788e+000
