time	V(vout)
1.807242857142857e-005	4.621999e+000
1.814385714285714e-005	4.603748e+000
1.821528571428571e-005	4.588433e+000
1.828671428571429e-005	4.576053e+000
1.835814285714286e-005	4.566609e+000
1.842957142857143e-005	4.560101e+000
1.850100000000000e-005	4.556528e+000
1.850177687498607e-005	4.556504e+000
1.850178962498687e-005	4.556504e+000
1.850179281248707e-005	4.556504e+000
1.850179918748746e-005	4.556503e+000
1.850181193748826e-005	4.556503e+000
1.850183743748985e-005	4.556502e+000
1.850188843749304e-005	4.556500e+000
1.850200000000000e-005	4.556497e+000
1.854027393865348e-005	4.554968e+000
1.860594909027441e-005	4.550769e+000
1.867162424189535e-005	4.544739e+000
1.873729939351628e-005	4.536879e+000
1.880297454513721e-005	4.527189e+000
1.886864969675814e-005	4.515669e+000
1.893432484837907e-005	4.502318e+000
1.900000000000000e-005	4.487137e+000
1.900012500000000e-005	4.487107e+000
1.900017500000000e-005	4.487094e+000
1.900027500000000e-005	4.487070e+000
1.900030000000000e-005	4.487064e+000
1.900100000000000e-005	4.486894e+000
1.906180705357143e-005	4.473286e+000
1.912261410714287e-005	4.461816e+000
1.918342116071430e-005	4.452483e+000
1.924422821428573e-005	4.445288e+000
1.930503526785716e-005	4.440229e+000
1.936584232142860e-005	4.437308e+000
1.942664937500003e-005	4.436523e+000
1.943727089285717e-005	4.436589e+000
1.944789241071431e-005	4.436716e+000
1.945851392857145e-005	4.436905e+000
1.946913544642859e-005	4.437154e+000
1.947975696428572e-005	4.437465e+000
1.949037848214286e-005	4.437837e+000
1.950100000000000e-005	4.438271e+000
1.950177687499696e-005	4.438305e+000
1.950178962499713e-005	4.438306e+000
1.950179281249717e-005	4.438306e+000
1.950179918749726e-005	4.438306e+000
1.950181193749743e-005	4.438307e+000
1.950183743749778e-005	4.438308e+000
1.950188843749848e-005	4.438310e+000
1.950200000000000e-005	4.438315e+000
1.951889627682345e-005	4.438996e+000
1.953579255364690e-005	4.439550e+000
1.955268883047035e-005	4.439977e+000
1.956958510729379e-005	4.440277e+000
1.958648138411725e-005	4.440450e+000
1.960337766094069e-005	4.440495e+000
1.962027393776414e-005	4.440414e+000
1.967452051808355e-005	4.439259e+000
1.972876709840296e-005	4.436851e+000
1.978301367872237e-005	4.433191e+000
1.983726025904178e-005	4.428278e+000
1.989150683936118e-005	4.422114e+000
1.994575341968059e-005	4.414697e+000
2.000000000000000e-005	4.406027e+000
2.000012500000000e-005	4.406006e+000
2.000017500000000e-005	4.405997e+000
2.000027500000000e-005	4.405981e+000
2.000030000000000e-005	4.405976e+000
2.000100000000000e-005	4.405857e+000
2.004323562500003e-005	4.399234e+000
2.008547125000005e-005	4.393640e+000
2.012770687500008e-005	4.389075e+000
2.016994250000010e-005	4.385540e+000
2.021217812500013e-005	4.383033e+000
2.025441375000016e-005	4.381556e+000
2.029664937500018e-005	4.381108e+000
2.032664937500019e-005	4.381386e+000
2.035155660714302e-005	4.382005e+000
2.037646383928585e-005	4.382963e+000
2.040137107142868e-005	4.384260e+000
2.042627830357151e-005	4.385896e+000
2.045118553571434e-005	4.387870e+000
2.047609276785717e-005	4.390183e+000
2.050100000000000e-005	4.392835e+000
2.050177687498607e-005	4.392923e+000
2.050178962498687e-005	4.392924e+000
2.050179281248706e-005	4.392925e+000
2.050179918748746e-005	4.392925e+000
2.050181193748826e-005	4.392927e+000
2.050183743748985e-005	4.392930e+000
2.050188843749303e-005	4.392936e+000
2.050200000000000e-005	4.392948e+000
2.054032484837907e-005	4.396944e+000
2.057864969675815e-005	4.400278e+000
2.061697454513722e-005	4.402949e+000
2.065529939351629e-005	4.404957e+000
2.069362424189537e-005	4.406302e+000
2.073194909027444e-005	4.406985e+000
2.077027393865352e-005	4.407005e+000
2.080309194741730e-005	4.406507e+000
2.083590995618108e-005	4.405547e+000
2.086872796494487e-005	4.404124e+000
2.090154597370865e-005	4.402240e+000
2.093436398247243e-005	4.399894e+000
2.096718199123622e-005	4.397086e+000
2.100000000000000e-005	4.393816e+000
2.100012500000000e-005	4.393803e+000
2.100017500000000e-005	4.393798e+000
2.100027500000000e-005	4.393787e+000
2.100030000000000e-005	4.393785e+000
2.100100000000000e-005	4.393710e+000
2.102752133928574e-005	4.391113e+000
2.105404267857147e-005	4.388916e+000
2.108056401785721e-005	4.387119e+000
2.110708535714295e-005	4.385724e+000
2.113360669642869e-005	4.384729e+000
2.116012803571443e-005	4.384135e+000
2.118664937500017e-005	4.383942e+000
2.121664937500017e-005	4.384196e+000
2.125727089285729e-005	4.385362e+000
2.129789241071441e-005	4.387420e+000
2.133851392857153e-005	4.390370e+000
2.137913544642865e-005	4.394213e+000
2.141975696428576e-005	4.398948e+000
2.146037848214288e-005	4.404575e+000
2.150100000000000e-005	4.411095e+000
2.150177687498607e-005	4.411228e+000
2.150178962498687e-005	4.411231e+000
2.150179281248706e-005	4.411231e+000
2.150179918748746e-005	4.411232e+000
2.150181193748826e-005	4.411234e+000
2.150183743748985e-005	4.411239e+000
2.150188843749303e-005	4.411247e+000
2.150200000000000e-005	4.411266e+000
2.155461056266479e-005	4.419579e+000
2.160722112532958e-005	4.426615e+000
2.165983168799437e-005	4.432374e+000
2.171244225065916e-005	4.436858e+000
2.176505281332395e-005	4.440066e+000
2.181766337598874e-005	4.441997e+000
2.187027393865353e-005	4.442652e+000
2.189027393865354e-005	4.442587e+000
2.190594909027446e-005	4.442410e+000
2.192162424189538e-005	4.442127e+000
2.193729939351631e-005	4.441736e+000
2.195297454513723e-005	4.441239e+000
2.196864969675815e-005	4.440634e+000
2.198432484837908e-005	4.439923e+000
2.200000000000000e-005	4.439105e+000
2.200012500000000e-005	4.439097e+000
2.200017500000000e-005	4.439095e+000
2.200027500000000e-005	4.439089e+000
2.200030000000000e-005	4.439088e+000
2.200100000000000e-005	4.439049e+000
2.204037848214288e-005	4.437326e+000
2.207975696428576e-005	4.436457e+000
2.211913544642865e-005	4.436442e+000
2.215851392857153e-005	4.437282e+000
2.219789241071442e-005	4.438976e+000
2.223727089285730e-005	4.441524e+000
2.227664937500018e-005	4.444927e+000
2.230869946428587e-005	4.448310e+000
2.234074955357156e-005	4.452228e+000
2.237279964285725e-005	4.456683e+000
2.240484973214294e-005	4.461673e+000
