time	V(vout)	V(n003)	I(L1)
1.450100000000000e-005	5.699847e+000	5.000000e+000	8.976536e-001
1.450175000000000e-005	5.699666e+000	1.250000e+000	8.979761e-001
1.450177500000000e-005	5.699660e+000	1.125000e+000	8.979825e-001
1.450182500000000e-005	5.699648e+000	8.750000e-001	8.979819e-001
1.450182656250000e-005	5.699647e+000	8.671875e-001	8.979814e-001
1.450200000000000e-005	5.699605e+000	1.742606e-012	8.978824e-001
1.457314285714286e-005	5.680643e+000	-2.487148e-012	8.572767e-001
1.464428571428571e-005	5.659306e+000	-4.986616e-012	8.168559e-001
1.471542857142857e-005	5.635594e+000	-5.755798e-012	7.766197e-001
1.478657142857143e-005	5.609507e+000	-4.794695e-012	7.365683e-001
1.485771428571429e-005	5.581046e+000	-2.103306e-012	6.967017e-001
1.492885714285714e-005	5.550209e+000	2.318369e-012	6.570199e-001
1.500000000000000e-005	5.516998e+000	8.470329e-012	6.175228e-001
1.500012500000000e-005	5.516937e+000	6.250000e-001	6.174536e-001
1.500017500000000e-005	5.516913e+000	8.750000e-001	6.174345e-001
1.500027500000000e-005	5.516864e+000	1.375000e+000	6.174267e-001
1.500030000000000e-005	5.516852e+000	1.500000e+000	6.174330e-001
1.500100000000000e-005	5.516512e+000	5.000000e+000	6.177468e-001
1.507242857142857e-005	5.483592e+000	5.000000e+000	6.499698e-001
1.514385714285714e-005	5.453264e+000	5.000000e+000	6.823600e-001
1.521528571428571e-005	5.425530e+000	5.000000e+000	7.149175e-001
1.528671428571429e-005	5.400388e+000	5.000000e+000	7.476422e-001
1.535814285714286e-005	5.377840e+000	5.000000e+000	7.805340e-001
1.542957142857143e-005	5.357884e+000	5.000000e+000	8.135931e-001
1.550100000000000e-005	5.340522e+000	5.000000e+000	8.468194e-001
1.550174999999999e-005	5.340356e+000	1.250000e+000	8.471688e-001
1.550177500000000e-005	5.340350e+000	1.125000e+000	8.471761e-001
1.550182500000000e-005	5.340339e+000	8.750000e-001	8.471773e-001
1.550182656250000e-005	5.340339e+000	8.671875e-001	8.471768e-001
1.550200000000000e-005	5.340301e+000	1.742606e-012	8.470840e-001
1.557314285714286e-005	5.322943e+000	9.889355e-013	8.090317e-001
1.564428571428571e-005	5.303355e+000	4.035072e-013	7.711499e-001
1.571542857142857e-005	5.281534e+000	-1.367882e-014	7.334384e-001
1.578657142857143e-005	5.257482e+000	-2.626225e-013	6.958974e-001
1.585771428571428e-005	5.231199e+000	-3.433240e-013	6.585269e-001
1.592885714285714e-005	5.202684e+000	-2.557831e-013	6.213268e-001
1.600000000000000e-005	5.171937e+000	0.000000e+000	5.842971e-001
1.600012500000000e-005	5.171881e+000	6.250000e-001	5.842323e-001
1.600017500000000e-005	5.171858e+000	8.750000e-001	5.842149e-001
1.600027500000000e-005	5.171813e+000	1.375000e+000	5.842105e-001
1.600030000000000e-005	5.171802e+000	1.500000e+000	5.842177e-001
1.600100000000000e-005	5.171487e+000	5.000000e+000	5.845556e-001
1.607242857142857e-005	5.141219e+000	5.000000e+000	6.192347e-001
1.614385714285714e-005	5.113666e+000	5.000000e+000	6.540600e-001
1.621528571428571e-005	5.088828e+000	5.000000e+000	6.890313e-001
1.628671428571429e-005	5.066705e+000	5.000000e+000	7.241488e-001
1.635814285714286e-005	5.047298e+000	5.000000e+000	7.594125e-001
1.642957142857143e-005	5.030605e+000	5.000000e+000	7.948222e-001
1.650100000000000e-005	5.016628e+000	5.000000e+000	8.303781e-001
1.650175000000000e-005	5.016499e+000	1.250000e+000	8.307517e-001
1.650177500000000e-005	5.016495e+000	1.125000e+000	8.307598e-001
1.650182500000000e-005	5.016486e+000	8.750000e-001	8.307627e-001
1.650182656250000e-005	5.016486e+000	8.671875e-001	8.307623e-001
1.650200000000000e-005	5.016456e+000	1.742606e-012	8.306751e-001
1.657314285714286e-005	5.002618e+000	9.889355e-013	7.949140e-001
1.664428571428572e-005	4.986647e+000	4.035072e-013	7.592969e-001
1.671542857142857e-005	4.968543e+000	-1.367882e-014	7.238239e-001
1.678657142857143e-005	4.948306e+000	-2.626225e-013	6.884949e-001
1.685771428571428e-005	4.925936e+000	-3.433240e-013	6.533099e-001
1.692885714285714e-005	4.901433e+000	-2.557831e-013	6.182689e-001
1.700000000000000e-005	4.874796e+000	0.000000e+000	5.833720e-001
1.700012500000000e-005	4.874747e+000	6.250000e-001	5.833109e-001
1.700017500000000e-005	4.874728e+000	8.750000e-001	5.832950e-001
1.700027500000000e-005	4.874689e+000	1.375000e+000	5.832936e-001
1.700030000000000e-005	4.874679e+000	1.500000e+000	5.833015e-001
1.700100000000000e-005	4.874405e+000	5.000000e+000	5.836602e-001
1.707242857142857e-005	4.848382e+000	5.000000e+000	6.204448e-001
1.714385714285714e-005	4.825150e+000	5.000000e+000	6.573445e-001
1.721528571428571e-005	4.804709e+000	5.000000e+000	6.943593e-001
1.728671428571429e-005	4.787060e+000	5.000000e+000	7.314892e-001
1.735814285714286e-005	4.772202e+000	5.000000e+000	7.687342e-001
1.742957142857143e-005	4.760135e+000	5.000000e+000	8.060943e-001
1.750100000000000e-005	4.750859e+000	5.000000e+000	8.435696e-001
1.750175000000000e-005	4.750779e+000	1.250000e+000	8.439632e-001
1.750177500000000e-005	4.750776e+000	1.125000e+000	8.439720e-001
1.750182500000000e-005	4.750771e+000	8.750000e-001	8.439761e-001
1.750182656250000e-005	4.750771e+000	8.671875e-001	8.439758e-001
1.750200000000000e-005	4.750752e+000	1.742606e-012	8.438932e-001
1.757314285714286e-005	4.741686e+000	9.889355e-013	8.100028e-001
1.764428571428572e-005	4.730539e+000	4.035072e-013	7.762225e-001
1.771542857142857e-005	4.717311e+000	-1.367882e-014	7.425523e-001
1.778657142857143e-005	4.702003e+000	-2.626225e-013	7.089921e-001
1.785771428571428e-005	4.684615e+000	-3.433240e-013	6.755420e-001
1.792885714285714e-005	4.665146e+000	-2.557831e-013	6.422021e-001
1.800000000000000e-005	4.643596e+000	0.000000e+000	6.089721e-001
1.800012500000000e-005	4.643556e+000	6.250000e-001	6.089140e-001
1.800017500000000e-005	4.643540e+000	8.750000e-001	6.088992e-001
1.800027500000000e-005	4.643508e+000	1.375000e+000	6.089001e-001
1.800030000000000e-005	4.643500e+000	1.500000e+000	6.089085e-001
1.800100000000000e-005	4.643277e+000	5.000000e+000	6.092834e-001
1.807242857142857e-005	4.622421e+000	5.000000e+000	6.476971e-001
1.814385714285714e-005	4.604389e+000	5.000000e+000	6.861895e-001
1.821528571428571e-005	4.589178e+000	5.000000e+000	7.247607e-001
1.828671428571429e-005	4.576790e+000	5.000000e+000	7.634107e-001
1.835814285714286e-005	4.567225e+000	5.000000e+000	8.021395e-001
1.842957142857143e-005	4.560482e+000	5.000000e+000	8.409470e-001
1.850100000000000e-005	4.556562e+000	5.000000e+000	8.798334e-001
1.850175000000000e-005	4.556539e+000	1.250000e+000	8.802416e-001
1.850177500000000e-005	4.556538e+000	1.125000e+000	8.802508e-001
1.850182500000000e-005	4.556536e+000	8.750000e-001	8.802560e-001
1.850182656250000e-005	4.556536e+000	8.671875e-001	8.802556e-001
1.850200000000000e-005	4.556530e+000	1.742606e-012	8.801764e-001
1.857314285714286e-005	4.552830e+000	-5.963231e-012	8.476444e-001
1.864428571428572e-005	4.547060e+000	-1.037674e-011	8.151853e-001
1.871542857142857e-005	4.539220e+000	-1.149792e-011	7.827992e-001
1.878657142857143e-005	4.529310e+000	-9.326767e-012	7.504862e-001
1.885771428571429e-005	4.517330e+000	-3.863288e-012	7.182461e-001
1.892885714285715e-005	4.503281e+000	4.892521e-012	6.860791e-001
1.900000000000000e-005	4.487161e+000	1.694066e-011	6.539850e-001
1.900012500000000e-005	4.487131e+000	6.250000e-001	6.539288e-001
1.900017500000000e-005	4.487119e+000	8.750000e-001	6.539148e-001
1.900027500000000e-005	4.487094e+000	1.375000e+000	6.539173e-001
1.900030000000000e-005	4.487088e+000	1.500000e+000	6.539261e-001
1.900100000000000e-005	4.486918e+000	5.000000e+000	6.543120e-001
1.905914285714285e-005	4.474437e+000	5.000000e+000	6.864377e-001
1.911728571428570e-005	4.463716e+000	5.000000e+000	7.186018e-001
1.917542857142855e-005	4.454757e+000	5.000000e+000	7.508043e-001
1.923357142857141e-005	4.447559e+000	5.000000e+000	7.830452e-001
1.929171428571426e-005	4.442121e+000	5.000000e+000	8.153245e-001
1.934985714285711e-005	4.438445e+000	5.000000e+000	8.476421e-001
1.940799999999996e-005	4.436529e+000	5.000000e+000	8.799981e-001
1.941599999999993e-005	4.436502e+000	5.000000e+000	8.844481e-001
1.943199999999985e-005	4.436581e+000	5.000000e+000	8.933480e-001
1.944185714285702e-005	4.436644e+000	5.000000e+000	8.988312e-001
1.945171428571418e-005	4.436765e+000	5.000000e+000	9.043141e-001
1.946157142857134e-005	4.436944e+000	5.000000e+000	9.097967e-001
1.947142857142851e-005	4.437181e+000	5.000000e+000	9.152791e-001
1.948128571428567e-005	4.437476e+000	5.000000e+000	9.207612e-001
1.949114285714284e-005	4.437830e+000	5.000000e+000	9.262431e-001
1.950100000000000e-005	4.438241e+000	5.000000e+000	9.317247e-001
1.950174999999999e-005	4.438275e+000	1.250000e+000	9.321417e-001
1.950177500000000e-005	4.438276e+000	1.125000e+000	9.321513e-001
1.950182500000000e-005	4.438278e+000	8.750000e-001	9.321570e-001
1.950182656250000e-005	4.438278e+000	8.671875e-001	9.321567e-001
1.950200000000000e-005	4.438286e+000	1.742606e-012	9.320796e-001
1.954785037388308e-005	4.439531e+000	6.964031e-013	9.116646e-001
1.959370074776616e-005	4.439912e+000	-8.404682e-014	8.912555e-001
1.963955112164924e-005	4.439428e+000	-5.987436e-013	8.708524e-001
1.968540149553232e-005	4.438080e+000	-8.476874e-013	8.504551e-001
1.973125186941540e-005	4.435868e+000	-8.308780e-013	8.300637e-001
1.977710224329848e-005	4.432792e+000	-5.483155e-013	8.096782e-001
1.982295261718156e-005	4.428851e+000	0.000000e+000	7.892986e-001
1.984824510044134e-005	4.426566e+000	0.000000e+000	7.780609e-001
1.987353758370111e-005	4.423954e+000	0.000000e+000	7.668332e-001
1.989883006696089e-005	4.421015e+000	0.000000e+000	7.556153e-001
1.992412255022067e-005	4.417750e+000	0.000000e+000	7.444074e-001
1.994941503348044e-005	4.414158e+000	0.000000e+000	7.332094e-001
1.997470751674022e-005	4.410239e+000	0.000000e+000	7.220213e-001
2.000000000000000e-005	4.405994e+000	0.000000e+000	7.108431e-001
2.000012500000000e-005	4.405972e+000	6.250000e-001	7.107879e-001
2.000017500000000e-005	4.405964e+000	8.750000e-001	7.107743e-001
2.000027500000000e-005	4.405947e+000	1.375000e+000	7.107776e-001
2.000030000000000e-005	4.405942e+000	1.500000e+000	7.107866e-001
2.000100000000000e-005	4.405823e+000	5.000000e+000	7.111782e-001
2.004748705357159e-005	4.398981e+000	5.000000e+000	7.372149e-001
2.009397410714318e-005	4.393301e+000	5.000000e+000	7.632661e-001
2.014046116071477e-005	4.388784e+000	5.000000e+000	7.893319e-001
2.018694821428636e-005	4.385430e+000	5.000000e+000	8.154123e-001
2.023343526785796e-005	4.383238e+000	5.000000e+000	8.415072e-001
2.027992232142954e-005	4.382209e+000	5.000000e+000	8.676167e-001
2.032640937500114e-005	4.382343e+000	5.000000e+000	8.937407e-001
2.035135089285812e-005	4.382574e+000	5.000000e+000	9.077539e-001
2.037629241071510e-005	4.383224e+000	5.000000e+000	9.217629e-001
2.040123392857208e-005	4.384293e+000	5.000000e+000	9.357676e-001
2.042617544642906e-005	4.385780e+000	5.000000e+000	9.497681e-001
2.045111696428604e-005	4.387686e+000	5.000000e+000	9.637643e-001
2.047605848214302e-005	4.390011e+000	5.000000e+000	9.777563e-001
2.050100000000000e-005	4.392754e+000	5.000000e+000	9.917441e-001
2.050174999999999e-005	4.392839e+000	1.250000e+000	9.921646e-001
2.050177500000000e-005	4.392842e+000	1.125000e+000	9.921742e-001
2.050182500000000e-005	4.392848e+000	8.750000e-001	9.921802e-001
2.050182656250000e-005	4.392848e+000	8.671875e-001	9.921799e-001
2.050200000000000e-005	4.392868e+000	1.742606e-012	9.921035e-001
2.053356465959736e-005	4.396075e+000	6.378543e-013	9.781893e-001
2.056512931919473e-005	4.398825e+000	-1.816282e-013	9.642695e-001
2.059669397879210e-005	4.401115e+000	-7.158412e-013	9.503441e-001
2.062825863838946e-005	4.402947e+000	-9.647850e-013	9.364130e-001
2.065982329798683e-005	4.404321e+000	-9.284593e-013	9.224764e-001
2.069138795758420e-005	4.405236e+000	-6.068643e-013	9.085340e-001
2.072295261718156e-005	4.405693e+000	0.000000e+000	8.945861e-001
2.082295261718156e-005	4.405086e+000	0.000000e+000	8.504133e-001
2.084824510044134e-005	4.404471e+000	0.000000e+000	8.392378e-001
2.087353758370111e-005	4.403521e+000	0.000000e+000	8.280672e-001
2.089883006696089e-005	4.402235e+000	0.000000e+000	8.169015e-001
2.092412255022067e-005	4.400614e+000	0.000000e+000	8.057405e-001
2.094941503348045e-005	4.398658e+000	0.000000e+000	7.945843e-001
2.097470751674022e-005	4.396366e+000	0.000000e+000	7.834330e-001
2.100000000000000e-005	4.393739e+000	0.000000e+000	7.722865e-001
2.100012500000000e-005	4.393725e+000	6.250000e-001	7.722314e-001
2.100017500000000e-005	4.393720e+000	8.750000e-001	7.722179e-001
2.100027500000000e-005	4.393710e+000	1.375000e+000	7.722213e-001
2.100030000000000e-005	4.393707e+000	1.500000e+000	7.722304e-001
2.100100000000000e-005	4.393632e+000	5.000000e+000	7.726228e-001
2.106028571428570e-005	4.388976e+000	5.000000e+000	8.058958e-001
2.111957142857141e-005	4.386098e+000	5.000000e+000	8.391657e-001
2.117885714285711e-005	4.384999e+000	5.000000e+000	8.724324e-001
2.123814285714282e-005	4.385677e+000	5.000000e+000	9.056960e-001
2.129742857142852e-005	4.388134e+000	5.000000e+000	9.389565e-001
2.135671428571423e-005	4.392370e+000	5.000000e+000	9.722139e-001
2.141599999999993e-005	4.398383e+000	5.000000e+000	1.005468e+000
2.150100000000000e-005	4.410978e+000	5.000000e+000	1.053022e+000
2.150174999999999e-005	4.411107e+000	1.250000e+000	1.053441e+000
2.150177500000000e-005	4.411111e+000	1.125000e+000	1.053450e+000
2.150182500000000e-005	4.411119e+000	8.750000e-001	1.053456e+000
2.150182656250000e-005	4.411119e+000	8.671875e-001	1.053456e+000
2.150200000000000e-005	4.411150e+000	1.742606e-012	1.053379e+000
2.155985714285714e-005	4.419746e+000	7.573038e-013	1.027734e+000
2.161771428571428e-005	4.426960e+000	1.745442e-014	1.002066e+000
2.167557142857142e-005	4.432792e+000	-4.769421e-013	9.763739e-001
2.173342857142857e-005	4.437242e+000	-7.258859e-013	9.506582e-001
2.179128571428571e-005	4.440310e+000	-7.293768e-013	9.249189e-001
2.184914285714285e-005	4.441996e+000	-4.874148e-013	8.991561e-001
2.190699999999999e-005	4.442300e+000	0.000000e+000	8.733696e-001
2.192028571428571e-005	4.442055e+000	0.000000e+000	8.674520e-001
2.193357142857142e-005	4.441735e+000	0.000000e+000	8.615350e-001
2.194685714285714e-005	4.441339e+000	0.000000e+000	8.556187e-001
2.196014285714285e-005	4.440868e+000	0.000000e+000	8.497030e-001
2.197342857142857e-005	4.440321e+000	0.000000e+000	8.437880e-001
2.198671428571429e-005	4.439698e+000	0.000000e+000	8.378736e-001
2.200000000000000e-005	4.438999e+000	0.000000e+000	8.319599e-001
2.200012500000000e-005	4.438992e+000	6.250000e-001	8.319043e-001
2.200017500000000e-005	4.438989e+000	8.750000e-001	8.318906e-001
2.200027500000000e-005	4.438983e+000	1.375000e+000	8.318935e-001
2.200030000000000e-005	4.438982e+000	1.500000e+000	8.319025e-001
2.200100000000000e-005	4.438943e+000	5.000000e+000	8.322917e-001
2.204748705357159e-005	4.437377e+000	5.000000e+000	8.581533e-001
2.209397410714318e-005	4.436918e+000	5.000000e+000	8.840072e-001
2.214046116071477e-005	4.437568e+000	5.000000e+000	9.098535e-001
2.218694821428636e-005	4.439325e+000	5.000000e+000	9.356921e-001
2.223343526785796e-005	4.442190e+000	5.000000e+000	9.615230e-001
2.227992232142955e-005	4.446163e+000	5.000000e+000	9.873463e-001
2.232640937500114e-005	4.451243e+000	5.000000e+000	1.013162e+000
2.235135089285812e-005	4.454120e+000	5.000000e+000	1.027007e+000
2.237629241071510e-005	4.457394e+000	5.000000e+000	1.040840e+000
2.240123392857208e-005	4.461065e+000	5.000000e+000	1.054660e+000
2.242617544642906e-005	4.465134e+000	5.000000e+000	1.068468e+000
2.245111696428604e-005	4.469599e+000	5.000000e+000	1.082265e+000
2.247605848214302e-005	4.474461e+000	5.000000e+000	1.096049e+000
2.250100000000000e-005	4.479720e+000	5.000000e+000	1.109821e+000
2.250175000000000e-005	4.479881e+000	1.250000e+000	1.110235e+000
2.250177500000000e-005	4.479886e+000	1.125000e+000	1.110244e+000
2.250182500000000e-005	4.479897e+000	8.750000e-001	1.110250e+000
2.250182656250000e-005	4.479897e+000	8.671875e-001	1.110249e+000
2.250200000000000e-005	4.479935e+000	1.742606e-012	1.110171e+000
2.256100000000000e-005	4.491199e+000	7.696401e-013	1.083600e+000
2.261999999999999e-005	4.500968e+000	3.801496e-014	1.056992e+000
2.267899999999999e-005	4.509241e+000	-4.522695e-013	1.030347e+000
2.273799999999999e-005	4.516018e+000	-7.012132e-013	1.003666e+000
2.279699999999999e-005	4.521300e+000	-7.088162e-013	9.769489e-001
2.285599999999999e-005	4.525087e+000	-4.750785e-013	9.501950e-001
2.291499999999998e-005	4.527378e+000	0.000000e+000	9.234048e-001
2.292714285714284e-005	4.527563e+000	0.000000e+000	9.178925e-001
2.293928571428570e-005	4.527680e+000	0.000000e+000	9.123803e-001
2.295142857142856e-005	4.527732e+000	0.000000e+000	9.068681e-001
2.296357142857142e-005	4.527717e+000	0.000000e+000	9.013560e-001
2.297571428571428e-005	4.527636e+000	0.000000e+000	8.958439e-001
2.298785714285714e-005	4.527488e+000	0.000000e+000	8.903319e-001
2.300000000000000e-005	4.527274e+000	0.000000e+000	8.848199e-001
2.300012500000000e-005	4.527271e+000	6.250000e-001	8.847632e-001
2.300017500000000e-005	4.527270e+000	8.750000e-001	8.847490e-001
2.300027500000000e-005	4.527268e+000	1.375000e+000	8.847511e-001
2.300030000000000e-005	4.527267e+000	1.500000e+000	8.847598e-001
2.300100000000000e-005	4.527253e+000	5.000000e+000	8.851429e-001
2.301891562500016e-005	4.527014e+000	5.000000e+000	8.949469e-001
2.303683125000033e-005	4.526979e+000	5.000000e+000	9.047501e-001
2.305474687500049e-005	4.527146e+000	5.000000e+000	9.145522e-001
2.307266250000065e-005	4.527515e+000	5.000000e+000	9.243534e-001
2.309057812500082e-005	4.528088e+000	5.000000e+000	9.341536e-001
2.310849375000098e-005	4.528864e+000	5.000000e+000	9.439528e-001
2.312640937500114e-005	4.529842e+000	5.000000e+000	9.537511e-001
2.322640937500114e-005	4.537772e+000	5.000000e+000	1.008397e+000
2.326563660714383e-005	4.541790e+000	5.000000e+000	1.029832e+000
2.330486383928653e-005	4.546653e+000	5.000000e+000	1.051238e+000
2.334409107142922e-005	4.552360e+000	5.000000e+000	1.072617e+000
2.338331830357192e-005	4.558912e+000	5.000000e+000	1.093967e+000
2.342254553571461e-005	4.566309e+000	5.000000e+000	1.115289e+000
2.346177276785731e-005	4.574551e+000	5.000000e+000	1.136582e+000
2.350100000000000e-005	4.583638e+000	5.000000e+000	1.157847e+000
2.350175000000000e-005	4.583818e+000	1.250000e+000	1.158253e+000
2.350177500000000e-005	4.583825e+000	1.125000e+000	1.158262e+000
2.350182500000000e-005	4.583837e+000	8.750000e-001	1.158268e+000
2.350182656250000e-005	4.583837e+000	8.671875e-001	1.158267e+000
2.350200000000000e-005	4.583879e+000	1.742606e-012	1.158188e+000
2.357257142857143e-005	4.599280e+000	9.800092e-013	1.125632e+000
2.364314285714286e-005	4.612355e+000	3.886300e-013	1.093025e+000
2.371371428571429e-005	4.623103e+000	-3.153139e-014	1.060366e+000
2.378428571428572e-005	4.631524e+000	-2.804751e-013	1.027656e+000
2.385485714285715e-005	4.637618e+000	-3.582011e-013	9.948930e-001
2.392542857142858e-005	4.641385e+000	-2.647094e-013	9.620785e-001
2.399600000000001e-005	4.642826e+000	0.000000e+000	9.292122e-001
2.400000000000000e-005	4.642825e+000	0.000000e+000	9.273503e-001
2.400012500000000e-005	4.642825e+000	6.250000e-001	9.272921e-001
2.400017500000000e-005	4.642825e+000	8.750000e-001	9.272773e-001
2.400027500000000e-005	4.642825e+000	1.375000e+000	9.272783e-001
