time	V(vout)
1.750214579898547e-002	8.074890e+000
1.750214579961229e-002	8.074890e+000
1.750214580023911e-002	8.074889e+000
1.750214580086593e-002	8.074888e+000
1.750214580149276e-002	8.074887e+000
1.750214580211958e-002	8.074886e+000
1.750214580274640e-002	8.074884e+000
1.750245890137087e-002	7.595810e+000
1.750277199999533e-002	7.142876e+000
1.750308509861979e-002	6.716084e+000
1.750339819724426e-002	6.315434e+000
1.750371129586872e-002	5.940925e+000
1.750402439449319e-002	5.592557e+000
1.750433749311765e-002	5.270331e+000
1.750549448811598e-002	4.180840e+000
1.750665766159760e-002	3.327452e+000
1.750835588556915e-002	2.393925e+000
1.751029059692555e-002	1.629761e+000
1.751234090462453e-002	1.075394e+000
1.751423293523009e-002	7.308560e-001
1.751615997095871e-002	4.947187e-001
1.751803940707018e-002	3.381107e-001
1.751997608572352e-002	2.285660e-001
1.752187441182752e-002	1.555705e-001
1.752380439192914e-002	1.052647e-001
1.752570500915089e-002	7.161950e-002
1.752762961996508e-002	4.851306e-002
1.752953433959202e-002	3.298271e-002
1.753145613156593e-002	2.235297e-002
1.753336352439679e-002	1.518951e-002
1.753528298952882e-002	1.029866e-002
1.753719223874092e-002	6.995862e-003
1.753911011150946e-002	4.744688e-003
1.754102071755954e-002	3.222256e-003
1.754293745722759e-002	2.185845e-003
1.754484902478119e-002	1.484215e-003
1.754676496218299e-002	1.006988e-003
1.754867722456210e-002	6.836778e-004
1.755059260515000e-002	4.639082e-004
1.755250538131093e-002	3.149413e-004
1.755442039359486e-002	2.137260e-004
1.755633357683344e-002	1.450934e-004
1.755824838810173e-002	9.847585e-005
1.756016195101722e-002	6.685680e-005
1.756207675172080e-002	4.538484e-005
1.756399077997388e-002	3.081843e-005
1.756590586068387e-002	2.092820e-005
1.756782064358025e-002	1.421785e-005
1.756973654748572e-002	9.662203e-006
1.757165278625008e-002	6.570981e-006
1.757357062932959e-002	4.472528e-006
1.757548989649818e-002	3.048534e-006
1.757741205239838e-002	2.081927e-006
1.757933778894144e-002	1.425969e-006
1.758126935708064e-002	9.807336e-007
1.758320901250263e-002	6.785927e-007
1.758516094002562e-002	4.735394e-007
1.758713049203619e-002	3.344159e-007
1.758912608000172e-002	2.400429e-007
1.759115930202477e-002	1.760740e-007
1.759324724810100e-002	1.327677e-007
1.759541378416640e-002	1.035289e-007
1.760013148100935e-002	7.081260e-008
1.760920694774081e-002	5.347935e-008
1.764736127504650e-002	5.005121e-008
1.800000000000000e-002	5.005000e-008
1.800000017500000e-002	5.005000e-008
1.800000017721876e-002	5.005000e-008
1.800000018165626e-002	5.005000e-008
1.800000018177618e-002	5.005001e-008
1.800000018201603e-002	5.005001e-008
1.800000018249573e-002	5.005001e-008
1.800000018342673e-002	5.005001e-008
1.800000018440734e-002	5.005003e-008
1.800000018532790e-002	5.005005e-008
1.800000018618423e-002	5.005009e-008
1.800000018699483e-002	5.005016e-008
1.800000018785842e-002	5.005029e-008
1.800000018864265e-002	5.005049e-008
1.800000018945834e-002	5.005085e-008
1.800000019026930e-002	5.005147e-008
1.800000019120266e-002	5.005267e-008
1.800000019238746e-002	5.005518e-008
1.800000019398148e-002	5.006055e-008
1.800000019587812e-002	5.006995e-008
1.800000019787656e-002	5.008407e-008
1.800000020091243e-002	5.011489e-008
1.800000031506780e-002	6.042947e-008
1.800000042922316e-002	8.291946e-008
1.800000054337853e-002	1.175849e-007
1.800000065753390e-002	1.644257e-007
1.800000077168927e-002	2.234419e-007
1.800000088584463e-002	2.946335e-007
1.800000100000000e-002	3.780005e-007
1.800000115287161e-002	5.175366e-007
1.800000132758203e-002	7.124281e-007
1.800000167700285e-002	1.216642e-006
1.800000237584450e-002	2.682733e-006
1.800000377352781e-002	7.445090e-006
1.800000656889441e-002	2.428665e-005
1.800001215962762e-002	8.720631e-005
1.800002334109404e-002	3.297443e-004
1.800004570402688e-002	1.279623e-003
1.800009042989256e-002	5.022460e-003
1.800017988162391e-002	1.974848e-002
1.800035878508662e-002	7.612297e-002
1.800069228317479e-002	2.589462e-001
1.800115148760467e-002	6.579238e-001
1.800179630657063e-002	1.460743e+000
1.800258612989373e-002	2.734645e+000
1.800357263559088e-002	4.602876e+000
1.800471799803178e-002	6.884627e+000
1.800608462347626e-002	9.395014e+000
1.800767620022284e-002	1.160563e+001
1.800965425021052e-002	1.308382e+001
1.801154554708712e-002	1.325273e+001
1.801329962178868e-002	1.252299e+001
1.801500559338359e-002	1.139816e+001
1.801692080290975e-002	1.016369e+001
1.801923864381253e-002	9.122243e+000
1.802125473528359e-002	8.784951e+000
1.802350425667188e-002	8.977397e+000
1.802563548396630e-002	9.442108e+000
1.802846861109421e-002	1.005945e+001
1.803143932777615e-002	1.040492e+001
1.803427269141059e-002	1.038240e+001
1.803769269416080e-002	1.011801e+001
1.804105242630535e-002	9.909722e+000
1.804593992596338e-002	9.869008e+000
1.805052709568074e-002	9.978048e+000
1.805562455423029e-002	1.005461e+001
1.806186163203638e-002	1.001809e+001
1.806839733039543e-002	9.977687e+000
1.807848228744794e-002	9.996916e+000
1.808795112944986e-002	1.000807e+001
1.810208798401141e-002	9.994628e+000
1.811659095841110e-002	9.995161e+000
1.814544444658301e-002	9.998157e+000
1.817532782752310e-002	9.996705e+000
1.821726255414041e-002	9.998375e+000
1.827346922603984e-002	9.997471e+000
1.834964671433832e-002	9.997731e+000
1.835721143371854e-002	9.977988e+000
1.836477615309876e-002	9.964431e+000
1.837234087247898e-002	9.957062e+000
1.837990559185921e-002	9.955880e+000
1.838747031123943e-002	9.960886e+000
1.839503503061965e-002	9.972078e+000
1.840259974999987e-002	9.989458e+000
1.840285574999973e-002	9.990168e+000
1.840336774999946e-002	9.991604e+000
1.840439174999892e-002	9.994333e+000
1.840643974999785e-002	9.998339e+000
1.841053574999569e-002	1.000091e+001
1.841872774999138e-002	9.999144e+000
1.843511174998275e-002	9.997166e+000
1.843982932140884e-002	1.000074e+001
1.844454689283493e-002	1.000327e+001
1.844926446426102e-002	1.000473e+001
1.845398203568711e-002	1.000514e+001
1.845869960711320e-002	1.000450e+001
1.846341717853928e-002	1.000280e+001
1.846813474996537e-002	1.000004e+001
1.846839074996524e-002	9.999861e+000
1.846890274996497e-002	9.999489e+000
1.846992674996443e-002	9.998775e+000
1.847607074996120e-002	9.997004e+000
1.847731403567483e-002	9.996939e+000
1.847855732138846e-002	9.996942e+000
1.847980060710209e-002	9.997011e+000
1.848104389281572e-002	9.997148e+000
1.848228717852935e-002	9.997351e+000
1.848353046424298e-002	9.997621e+000
1.848477374995661e-002	9.997957e+000
1.848630974995581e-002	9.998252e+000
1.848835774995473e-002	9.998354e+000
1.848908903566863e-002	9.998369e+000
1.848982032138253e-002	9.998363e+000
1.849055160709643e-002	9.998336e+000
1.849128289281033e-002	9.998288e+000
1.849201417852423e-002	9.998220e+000
1.849274546423813e-002	9.998130e+000
1.849347674995203e-002	9.998019e+000
1.849450074995149e-002	9.997887e+000
1.849486632137987e-002	9.997836e+000
1.849523189280825e-002	9.997789e+000
1.849559746423663e-002	9.997746e+000
1.849596303566501e-002	9.997708e+000
1.849632860709339e-002	9.997674e+000
1.849669417852177e-002	9.997644e+000
1.849705974995015e-002	9.997619e+000
1.849757174994988e-002	9.997592e+000
1.849775446423550e-002	9.997582e+000
1.849793717852111e-002	9.997574e+000
1.849811989280673e-002	9.997567e+000
1.849830260709235e-002	9.997560e+000
1.849848532137797e-002	9.997555e+000
1.849866803566359e-002	9.997552e+000
1.849885074994920e-002	9.997549e+000
1.849910674994907e-002	9.997548e+000
1.849923449995635e-002	9.997547e+000
1.849936224996362e-002	9.997547e+000
1.849948999997090e-002	9.997547e+000
1.849961774997817e-002	9.997547e+000
1.849974549998545e-002	9.997548e+000
1.849987324999272e-002	9.997550e+000
1.850000100000000e-002	9.997552e+000
1.850000175000000e-002	9.997552e+000
1.850000177500000e-002	9.997552e+000
1.850000182500000e-002	9.997552e+000
1.850000182656250e-002	9.997552e+000
1.850000200000000e-002	9.997552e+000
1.850009562142820e-002	9.991525e+000
1.850018924285640e-002	9.975678e+000
1.850028286428460e-002	9.950013e+000
1.850037648571279e-002	9.914527e+000
1.850047010714099e-002	9.869223e+000
1.850056372856919e-002	9.814099e+000
1.850065734999739e-002	9.749155e+000
1.850131270999477e-002	9.188483e+000
1.850161883599414e-002	8.836695e+000
1.850193126000026e-002	8.405854e+000
1.850201866166239e-002	8.275401e+000
1.850208844413435e-002	8.166508e+000
1.850213621108295e-002	8.090348e+000
1.850214579312837e-002	8.074900e+000
1.850214579399520e-002	8.074899e+000
1.850214579454195e-002	8.074898e+000
1.850214579491197e-002	8.074897e+000
1.850214579544587e-002	8.074896e+000
1.850214579575142e-002	8.074896e+000
1.850214579608338e-002	8.074895e+000
1.850214579646680e-002	8.074894e+000
1.850214579686631e-002	8.074894e+000
1.850214579725161e-002	8.074893e+000
1.850214579762839e-002	8.074892e+000
1.850214579835864e-002	8.074891e+000
1.850214579898547e-002	8.074890e+000
1.850214579961229e-002	8.074890e+000
1.850214580023911e-002	8.074889e+000
1.850214580086593e-002	8.074888e+000
1.850214580149276e-002	8.074887e+000
1.850214580211958e-002	8.074886e+000
1.850214580274641e-002	8.074884e+000
1.850245890137087e-002	7.595810e+000
1.850277199999533e-002	7.142876e+000
1.850308509861980e-002	6.716084e+000
1.850339819724426e-002	6.315434e+000
1.850371129586872e-002	5.940925e+000
1.850402439449319e-002	5.592557e+000
1.850433749311765e-002	5.270331e+000
1.850549448811598e-002	4.180840e+000
1.850665766159760e-002	3.327452e+000
1.850835588556915e-002	2.393925e+000
1.851029059692555e-002	1.629761e+000
1.851234090462453e-002	1.075394e+000
1.851423293523009e-002	7.308560e-001
1.851615997095871e-002	4.947187e-001
1.851803940707018e-002	3.381107e-001
1.851997608572352e-002	2.285660e-001
1.852187441182752e-002	1.555705e-001
1.852380439192914e-002	1.052647e-001
1.852570500915090e-002	7.161950e-002
1.852762961996508e-002	4.851306e-002
1.852953433959202e-002	3.298271e-002
1.853145613156593e-002	2.235297e-002
1.853336352439679e-002	1.518951e-002
1.853528298952882e-002	1.029866e-002
1.853719223874092e-002	6.995862e-003
1.853911011150946e-002	4.744688e-003
1.854102071755954e-002	3.222256e-003
1.854293745722759e-002	2.185845e-003
1.854484902478119e-002	1.484215e-003
1.854676496218299e-002	1.006988e-003
1.854867722456210e-002	6.836778e-004
1.855059260515000e-002	4.639082e-004
1.855250538131094e-002	3.149413e-004
1.855442039359486e-002	2.137260e-004
1.855633357683344e-002	1.450934e-004
1.855824838810173e-002	9.847585e-005
1.856016195101722e-002	6.685680e-005
1.856207675172080e-002	4.538484e-005
1.856399077997388e-002	3.081843e-005
1.856590586068387e-002	2.092820e-005
1.856782064358025e-002	1.421785e-005
1.856973654748572e-002	9.662203e-006
1.857165278625008e-002	6.570981e-006
1.857357062932959e-002	4.472528e-006
1.857548989649818e-002	3.048534e-006
1.857741205239838e-002	2.081927e-006
1.857933778894145e-002	1.425969e-006
1.858126935708064e-002	9.807336e-007
1.858320901250263e-002	6.785927e-007
1.858516094002562e-002	4.735394e-007
1.858713049203619e-002	3.344159e-007
1.858912608000172e-002	2.400429e-007
1.859115930202477e-002	1.760740e-007
1.859324724810101e-002	1.327677e-007
1.859541378416640e-002	1.035289e-007
1.860013148100935e-002	7.081260e-008
1.860920694774081e-002	5.347935e-008
1.900000000000000e-002	5.005000e-008
1.900000017500000e-002	5.005000e-008
1.900000017721876e-002	5.005000e-008
1.900000018165626e-002	5.005000e-008
1.900000018177618e-002	5.005001e-008
1.900000018201603e-002	5.005001e-008
1.900000018249573e-002	5.005001e-008
1.900000018342673e-002	5.005001e-008
1.900000018440734e-002	5.005003e-008
1.900000018532790e-002	5.005005e-008
1.900000018618423e-002	5.005009e-008
1.900000018699483e-002	5.005016e-008
1.900000018785842e-002	5.005029e-008
1.900000018864265e-002	5.005049e-008
1.900000018945834e-002	5.005085e-008
1.900000019026930e-002	5.005147e-008
1.900000019120266e-002	5.005267e-008
1.900000019238746e-002	5.005518e-008
1.900000019398148e-002	5.006055e-008
1.900000019587813e-002	5.006995e-008
1.900000019787657e-002	5.008407e-008
1.900000020091244e-002	5.011489e-008
1.900000031506781e-002	6.042950e-008
1.900000042922317e-002	8.291951e-008
1.900000054337854e-002	1.175849e-007
1.900000065753390e-002	1.644257e-007
1.900000077168927e-002	2.234419e-007
1.900000088584463e-002	2.946335e-007
1.900000100000000e-002	3.780005e-007
1.900000115286853e-002	5.175335e-007
1.900000132757541e-002	7.124199e-007
1.900000167698919e-002	1.216619e-006
1.900000237581674e-002	2.682663e-006
1.900000377347184e-002	7.444850e-006
1.900000656878205e-002	2.428577e-005
1.900001215940246e-002	8.720299e-005
1.900002334064328e-002	3.297314e-004
1.900004570312493e-002	1.279572e-003
1.900009042808822e-002	5.022259e-003
1.900017987801479e-002	1.974770e-002
1.900035877786795e-002	7.612012e-002
1.900069227286669e-002	2.589391e-001
1.900115147246746e-002	6.579081e-001
1.900179628766984e-002	1.460716e+000
1.900258610573595e-002	2.734602e+000
1.900357260736470e-002	4.602820e+000
1.900471796415763e-002	6.884561e+000
1.900608458440019e-002	9.394949e+000
1.900767615291463e-002	1.160558e+001
1.900965419051168e-002	1.308379e+001
1.901154550203800e-002	1.325274e+001
1.901329957233491e-002	1.252302e+001
1.901500554841171e-002	1.139819e+001
1.901692074078251e-002	1.016372e+001
1.901923859072488e-002	9.122260e+000
1.902125469741017e-002	8.784953e+000
1.902350421623434e-002	8.977389e+000
1.902563544162786e-002	9.442098e+000
1.902846854732646e-002	1.005944e+001
1.903143926624797e-002	1.040492e+001
1.903427264782402e-002	1.038240e+001
1.903769264635291e-002	1.011801e+001
1.904105236633108e-002	9.909724e+000
1.904593985915562e-002	9.869006e+000
1.905052705364614e-002	9.978047e+000
1.905562447771043e-002	1.005461e+001
1.906186155173551e-002	1.001809e+001
1.906839725327870e-002	9.977687e+000
1.907848206840808e-002	9.996915e+000
1.908795100621485e-002	1.000807e+001
1.910208789102455e-002	9.994628e+000
1.911659086509180e-002	9.995161e+000
1.914544405896759e-002	9.998158e+000
1.917532749875275e-002	9.996705e+000
1.921726160372727e-002	9.998375e+000
1.927346818892002e-002	9.997471e+000
1.934964543848133e-002	9.997731e+000
1.935721034012684e-002	9.977984e+000
1.936477524177234e-002	9.964426e+000
1.937234014341785e-002	9.957056e+000
1.937990504506335e-002	9.955874e+000
1.938746994670886e-002	9.960880e+000
1.939503484835436e-002	9.972075e+000
1.940259974999986e-002	9.989458e+000
1.940285574999973e-002	9.990168e+000
1.940336774999946e-002	9.991604e+000
1.940439174999892e-002	9.994332e+000
1.940643974999784e-002	9.998339e+000
1.941053574999569e-002	1.000091e+001
1.941872774999138e-002	9.999144e+000
1.943511174998275e-002	9.997166e+000
1.943982932140884e-002	1.000074e+001
1.944454689283493e-002	1.000327e+001
1.944926446426102e-002	1.000473e+001
1.945398203568710e-002	1.000514e+001
1.945869960711319e-002	1.000450e+001
1.946341717853928e-002	1.000280e+001
1.946813474996537e-002	1.000004e+001
1.946839074996523e-002	9.999861e+000
1.946890274996497e-002	9.999489e+000
1.946992674996443e-002	9.998775e+000
1.947607074996119e-002	9.997004e+000
1.947731403567482e-002	9.996939e+000
1.947855732138846e-002	9.996941e+000
1.947980060710209e-002	9.997011e+000
1.948104389281572e-002	9.997147e+000
1.948228717852935e-002	9.997350e+000
1.948353046424298e-002	9.997620e+000
1.948477374995661e-002	9.997957e+000
1.948630974995580e-002	9.998252e+000
1.948835774995473e-002	9.998354e+000
1.948908903566863e-002	9.998369e+000
1.948982032138253e-002	9.998363e+000
1.949055160709643e-002	9.998336e+000
1.949128289281033e-002	9.998288e+000
1.949201417852423e-002	9.998220e+000
1.949274546423813e-002	9.998130e+000
1.949347674995203e-002	9.998019e+000
1.949450074995149e-002	9.997887e+000
1.949486632137987e-002	9.997836e+000
1.949523189280825e-002	9.997789e+000
1.949559746423663e-002	9.997746e+000
1.949596303566501e-002	9.997708e+000
1.949632860709339e-002	9.997674e+000
1.949669417852177e-002	9.997644e+000
1.949705974995014e-002	9.997619e+000
1.949757174994988e-002	9.997592e+000
1.949775446423549e-002	9.997582e+000
1.949793717852111e-002	9.997574e+000
1.949811989280673e-002	9.997567e+000
1.949830260709235e-002	9.997560e+000
1.949848532137797e-002	9.997555e+000
1.949866803566358e-002	9.997552e+000
1.949885074994920e-002	9.997549e+000
1.949910674994907e-002	9.997548e+000
1.949923449995634e-002	9.997547e+000
1.949936224996362e-002	9.997547e+000
1.949948999997090e-002	9.997547e+000
1.949961774997817e-002	9.997547e+000
1.949974549998545e-002	9.997548e+000
1.949987324999272e-002	9.997550e+000
1.950000100000000e-002	9.997552e+000
1.950000175000000e-002	9.997552e+000
1.950000177500000e-002	9.997552e+000
1.950000182500000e-002	9.997552e+000
1.950000182656250e-002	9.997552e+000
1.950000200000000e-002	9.997552e+000
1.950009562142820e-002	9.991525e+000
1.950018924285639e-002	9.975678e+000
1.950028286428459e-002	9.950013e+000
1.950037648571279e-002	9.914527e+000
1.950047010714099e-002	9.869223e+000
1.950056372856918e-002	9.814099e+000
1.950065734999738e-002	9.749155e+000
1.950131270999476e-002	9.188483e+000
1.950161883599336e-002	8.836695e+000
1.950193125999937e-002	8.405854e+000
1.950201866166117e-002	8.275401e+000
1.950208844413277e-002	8.166508e+000
1.950213621108114e-002	8.090348e+000
1.950214579312651e-002	8.074900e+000
1.950214579399334e-002	8.074899e+000
1.950214579454010e-002	8.074898e+000
1.950214579491011e-002	8.074897e+000
1.950214579544401e-002	8.074896e+000
1.950214579574957e-002	8.074896e+000
1.950214579608152e-002	8.074895e+000
1.950214579646494e-002	8.074894e+000
1.950214579686445e-002	8.074894e+000
1.950214579724975e-002	8.074893e+000
1.950214579762653e-002	8.074892e+000
1.950214579835678e-002	8.074891e+000
1.950214579898361e-002	8.074890e+000
1.950214579961043e-002	8.074890e+000
1.950214580023725e-002	8.074889e+000
1.950214580086408e-002	8.074888e+000
1.950214580149090e-002	8.074887e+000
1.950214580211772e-002	8.074886e+000
1.950214580274455e-002	8.074884e+000
1.950245890136723e-002	7.595810e+000
1.950277199998992e-002	7.142876e+000
1.950308509861260e-002	6.716084e+000
1.950339819723528e-002	6.315434e+000
1.950371129585797e-002	5.940925e+000
1.950402439448065e-002	5.592557e+000
1.950433749310334e-002	5.270331e+000
1.950549448752245e-002	4.180840e+000
1.950665766092127e-002	3.327453e+000
1.950835588273608e-002	2.393927e+000
1.951029059750490e-002	1.629761e+000
1.951234090311365e-002	1.075394e+000
1.951423293529795e-002	7.308560e-001
1.951615996941507e-002	4.947188e-001
1.951803940678423e-002	3.381108e-001
1.951997608437672e-002	2.285660e-001
1.952187441138144e-002	1.555705e-001
1.952380439070975e-002	1.052648e-001
1.952570500856696e-002	7.161951e-002
1.952762961883503e-002	4.851307e-002
1.952953433891794e-002	3.298272e-002
1.953145613050407e-002	2.235298e-002
1.953336352365943e-002	1.518951e-002
1.953528298851559e-002	1.029866e-002
1.953719223795895e-002	6.995863e-003
1.953911011053139e-002	4.744689e-003
1.954102071674622e-002	3.222256e-003
1.954293745627478e-002	2.185845e-003
1.954484902394570e-002	1.484215e-003
1.954676496124827e-002	1.006989e-003
1.954867722371091e-002	6.836779e-004
1.955059260422820e-002	4.639083e-004
1.955250538044860e-002	3.149413e-004
1.955442039268227e-002	2.137260e-004
1.955633357596317e-002	1.450935e-004
1.955824838719567e-002	9.847587e-005
1.956016195014126e-002	6.685681e-005
1.956207675081932e-002	4.538485e-005
1.956399077909377e-002	3.081843e-005
1.956590585978550e-002	2.092820e-005
1.956782064269695e-002	1.421785e-005
1.956973654658920e-002	9.662205e-006
1.957165278536399e-002	6.570982e-006
1.957357062843363e-002	4.472529e-006
1.957548989560900e-002	3.048535e-006
1.957741205150117e-002	2.081927e-006
1.957933778804764e-002	1.425970e-006
1.958126935617896e-002	9.807337e-007
1.958320901160032e-002	6.785928e-007
1.958516093911309e-002	4.735395e-007
1.958713049111664e-002	3.344159e-007
1.958912607906514e-002	2.400429e-007
1.959115930106931e-002	1.760740e-007
1.959324724711319e-002	1.327677e-007
1.959541378313662e-002	1.035289e-007
1.960013147982918e-002	7.081260e-008
1.960920694601168e-002	5.347935e-008
2.000000000000000e-002	5.005000e-008
2.000000012500000e-002	5.005000e-008
2.000000017500000e-002	5.005000e-008
2.000000017721875e-002	5.005000e-008
2.000000018165626e-002	5.005000e-008
2.000000018177618e-002	5.005001e-008
2.000000018201603e-002	5.005001e-008
2.000000018249573e-002	5.005001e-008
2.000000018342673e-002	5.005001e-008
2.000000018440733e-002	5.005003e-008
2.000000018532790e-002	5.005005e-008
2.000000018618423e-002	5.005009e-008
2.000000018699483e-002	5.005016e-008
2.000000018785842e-002	5.005029e-008
2.000000018864265e-002	5.005049e-008
2.000000018945834e-002	5.005085e-008
2.000000019026930e-002	5.005147e-008
2.000000019120266e-002	5.005267e-008
2.000000019238745e-002	5.005518e-008
2.000000019398147e-002	5.006055e-008
2.000000019587812e-002	5.006995e-008
2.000000019787656e-002	5.008407e-008
2.000000020091243e-002	5.011489e-008
2.000000031506780e-002	6.042947e-008
2.000000042922316e-002	8.291946e-008
2.000000054337853e-002	1.175849e-007
2.000000065753390e-002	1.644257e-007
2.000000077168927e-002	2.234419e-007
2.000000088584463e-002	2.946335e-007
2.000000100000000e-002	3.780005e-007
2.000000115287161e-002	5.175366e-007
2.000000132758202e-002	7.124281e-007
2.000000167700285e-002	1.216642e-006
2.000000237584450e-002	2.682733e-006
2.000000377352780e-002	7.445090e-006
2.000000656889441e-002	2.428665e-005
2.000001215962762e-002	8.720631e-005
2.000002334109404e-002	3.297443e-004
2.000004570402688e-002	1.279623e-003
2.000009042989255e-002	5.022460e-003
2.000017988162391e-002	1.974848e-002
2.000035878508662e-002	7.612297e-002
2.000069228317479e-002	2.589462e-001
2.000115148760466e-002	6.579238e-001
2.000179630657063e-002	1.460743e+000
2.000258612989373e-002	2.734645e+000
2.000357263559088e-002	4.602876e+000
2.000471799803177e-002	6.884627e+000
2.000608462347626e-002	9.395014e+000
2.000767620022284e-002	1.160563e+001
2.000965425021052e-002	1.308382e+001
2.001154554708712e-002	1.325273e+001
2.001329962178868e-002	1.252299e+001
2.001500559338359e-002	1.139816e+001
2.001692080290975e-002	1.016369e+001
2.001923864381253e-002	9.122243e+000
2.002125473528359e-002	8.784951e+000
2.002350425667188e-002	8.977397e+000
2.002563548396629e-002	9.442108e+000
2.002846861109420e-002	1.005945e+001
2.003143932777615e-002	1.040492e+001
2.003427269141059e-002	1.038240e+001
2.003769269416080e-002	1.011801e+001
2.004105242630535e-002	9.909722e+000
2.004593992596338e-002	9.869008e+000
2.005052709568074e-002	9.978048e+000
2.005562455423028e-002	1.005461e+001
2.006186163203638e-002	1.001809e+001
2.006839733039543e-002	9.977687e+000
2.007848228744794e-002	9.996916e+000
2.008795112944986e-002	1.000807e+001
2.010208798401141e-002	9.994628e+000
2.011659095841110e-002	9.995161e+000
2.014544444658301e-002	9.998157e+000
2.017532782752310e-002	9.996705e+000
2.021726255414041e-002	9.998375e+000
2.027346922603984e-002	9.997471e+000
2.034964671433832e-002	9.997731e+000
2.035721143371854e-002	9.977988e+000
2.036477615309876e-002	9.964431e+000
2.037234087247898e-002	9.957062e+000
2.037990559185920e-002	9.955880e+000
2.038747031123942e-002	9.960886e+000
2.039503503061965e-002	9.972078e+000
2.040259974999987e-002	9.989458e+000
2.040285574999973e-002	9.990168e+000
2.040336774999946e-002	9.991604e+000
2.040439174999892e-002	9.994333e+000
2.040643974999784e-002	9.998339e+000
2.041053574999569e-002	1.000091e+001
2.041872774999138e-002	9.999144e+000
2.043511174998275e-002	9.997166e+000
2.043982932140884e-002	1.000074e+001
2.044454689283493e-002	1.000327e+001
2.044926446426102e-002	1.000473e+001
2.045398203568711e-002	1.000514e+001
2.045869960711319e-002	1.000450e+001
2.046341717853928e-002	1.000280e+001
2.046813474996537e-002	1.000004e+001
2.046839074996524e-002	9.999861e+000
2.046890274996497e-002	9.999489e+000
2.046992674996443e-002	9.998775e+000
2.047607074996119e-002	9.997004e+000
2.047731403567482e-002	9.996939e+000
2.047855732138846e-002	9.996942e+000
2.047980060710209e-002	9.997011e+000
2.048104389281572e-002	9.997148e+000
2.048228717852935e-002	9.997351e+000
2.048353046424298e-002	9.997621e+000
2.048477374995661e-002	9.997957e+000
2.048630974995580e-002	9.998252e+000
2.048835774995473e-002	9.998354e+000
2.048908903566863e-002	9.998369e+000
2.048982032138253e-002	9.998363e+000
2.049055160709643e-002	9.998336e+000
2.049128289281033e-002	9.998288e+000
2.049201417852423e-002	9.998220e+000
2.049274546423813e-002	9.998130e+000
2.049347674995203e-002	9.998019e+000
2.049450074995149e-002	9.997887e+000
2.049486632137987e-002	9.997836e+000
2.049523189280825e-002	9.997789e+000
2.049559746423663e-002	9.997746e+000
2.049596303566501e-002	9.997708e+000
2.049632860709339e-002	9.997674e+000
2.049669417852177e-002	9.997644e+000
2.049705974995015e-002	9.997619e+000
2.049757174994988e-002	9.997592e+000
2.049775446423549e-002	9.997582e+000
2.049793717852111e-002	9.997574e+000
2.049811989280673e-002	9.997567e+000
2.049830260709235e-002	9.997560e+000
2.049848532137797e-002	9.997555e+000
2.049866803566358e-002	9.997552e+000
2.049885074994920e-002	9.997549e+000
2.049910674994907e-002	9.997548e+000
2.049923449995635e-002	9.997547e+000
2.049936224996362e-002	9.997547e+000
2.049948999997090e-002	9.997547e+000
2.049961774997817e-002	9.997547e+000
2.049974549998545e-002	9.997548e+000
2.049987324999272e-002	9.997550e+000
2.050000100000000e-002	9.997552e+000
2.050000175000000e-002	9.997552e+000
2.050000177500000e-002	9.997552e+000
2.050000182500000e-002	9.997552e+000
2.050000182656250e-002	9.997552e+000
2.050000200000000e-002	9.997552e+000
2.050009562142820e-002	9.991525e+000
2.050018924285639e-002	9.975678e+000
2.050028286428459e-002	9.950013e+000
2.050037648571279e-002	9.914527e+000
2.050047010714099e-002	9.869223e+000
2.050056372856918e-002	9.814099e+000
2.050065734999738e-002	9.749155e+000
2.050131270999476e-002	9.188483e+000
2.050161883599413e-002	8.836695e+000
2.050193126000026e-002	8.405854e+000
2.050201866166239e-002	8.275401e+000
2.050208844413435e-002	8.166508e+000
2.050213621108295e-002	8.090348e+000
2.050214579312837e-002	8.074900e+000
2.050214579399520e-002	8.074899e+000
2.050214579454196e-002	8.074898e+000
2.050214579491197e-002	8.074897e+000
2.050214579544587e-002	8.074896e+000
2.050214579575143e-002	8.074896e+000
2.050214579608338e-002	8.074895e+000
2.050214579646680e-002	8.074894e+000
2.050214579686631e-002	8.074894e+000
2.050214579725162e-002	8.074893e+000
2.050214579762839e-002	8.074892e+000
2.050214579835864e-002	8.074891e+000
2.050214579898547e-002	8.074890e+000
2.050214579961229e-002	8.074890e+000
2.050214580023911e-002	8.074889e+000
2.050214580086594e-002	8.074888e+000
2.050214580149276e-002	8.074887e+000
2.050214580211958e-002	8.074886e+000
2.050214580274641e-002	8.074884e+000
2.050245890137088e-002	7.595810e+000
2.050277199999534e-002	7.142876e+000
2.050308509861981e-002	6.716084e+000
2.050339819724428e-002	6.315434e+000
2.050371129586874e-002	5.940925e+000
2.050402439449321e-002	5.592557e+000
2.050433749311768e-002	5.270331e+000
2.050549448887722e-002	4.180840e+000
2.050665766339647e-002	3.327451e+000
2.050835588602568e-002	2.393925e+000
2.051029059935193e-002	1.629761e+000
2.051234090558241e-002	1.075394e+000
2.051423293724155e-002	7.308557e-001
2.051615997195532e-002	4.947186e-001
2.051803940889102e-002	3.381106e-001
2.051997608684729e-002	2.285659e-001
2.052187441353431e-002	1.555704e-001
2.052380439313278e-002	1.052647e-001
2.052570501076921e-002	7.161947e-002
