time	V(vout)
1.621528571428571e-005	5.342981e+000
1.628671428571429e-005	5.359655e+000
1.635814285714286e-005	5.377935e+000
1.642957142857143e-005	5.397821e+000
1.650100000000000e-005	5.419312e+000
1.650175000000000e-005	5.419548e+000
1.650177500000000e-005	5.419552e+000
1.650182500000000e-005	5.419549e+000
1.650182656250000e-005	5.419549e+000
1.650200000000000e-005	5.419458e+000
1.657314285714286e-005	5.381313e+000
1.664428571428572e-005	5.341756e+000
1.671542857142857e-005	5.300790e+000
1.678657142857143e-005	5.258413e+000
1.685771428571428e-005	5.214626e+000
1.692885714285714e-005	5.169429e+000
1.700000000000000e-005	5.122822e+000
1.700012500000000e-005	5.122739e+000
1.700017500000000e-005	5.122713e+000
1.700027500000000e-005	5.122685e+000
1.700030000000000e-005	5.122685e+000
1.700100000000000e-005	5.122804e+000
1.707242857142857e-005	5.136083e+000
1.714385714285714e-005	5.151013e+000
1.721528571428571e-005	5.167593e+000
1.728671428571429e-005	5.185824e+000
1.735814285714286e-005	5.205704e+000
1.742957142857143e-005	5.227235e+000
1.750100000000000e-005	5.250416e+000
1.750175000000000e-005	5.250669e+000
1.750177500000000e-005	5.250674e+000
1.750182500000000e-005	5.250672e+000
1.750182656250000e-005	5.250672e+000
1.750200000000000e-005	5.250586e+000
1.757314285714286e-005	5.214175e+000
1.764428571428572e-005	5.176389e+000
1.771542857142857e-005	5.137226e+000
1.778657142857143e-005	5.096688e+000
1.785771428571428e-005	5.054773e+000
1.792885714285714e-005	5.011482e+000
1.800000000000000e-005	4.966815e+000
1.800012500000000e-005	4.966736e+000
1.800017500000000e-005	4.966711e+000
1.800027500000000e-005	4.966686e+000
1.800030000000000e-005	4.966687e+000
1.800100000000000e-005	4.966825e+000
1.807242857142857e-005	4.982093e+000
1.814385714285714e-005	4.999037e+000
1.821528571428571e-005	5.017656e+000
1.828671428571429e-005	5.037950e+000
1.835814285714286e-005	5.059920e+000
1.842957142857143e-005	5.083565e+000
1.850100000000000e-005	5.108885e+000
1.850175000000000e-005	5.109161e+000
1.850177500000000e-005	5.109167e+000
1.850182500000000e-005	5.109167e+000
1.850182656250000e-005	5.109166e+000
1.850200000000000e-005	5.109086e+000
1.857314285714286e-005	5.074834e+000
1.864428571428572e-005	5.039223e+000
